InsDel1a,InsDel1b,InsDel1c,InsDel1d,InsDel2a,InsDel2b,InsDel2c,InsDel3,InsDel4a,InsDel4b,InsDel5a,InsDel5b,InsDel6,InsDel7,InsDel8,InsDel24a,InsDel9,InsDel11,InsDel12,InsDel13,InsDel14,InsDel17,InsDel18,InsDel19a,InsDel19b,InsDel19c,InsDel25,InsDel28,InsDel29,InsDel30,InsDel33,InsDel38
G[Del(C):R9]A,0.000152840479381154,2.70184953276593e-05,8.52959726816885e-05,3.28419619934829e-05,0.000233843570975484,2.45926062239972e-05,0.000592865638374536,9.02244097603725e-06,0.000642508767238277,0.000149664783529896,3.17720968012438e-06,7.69768610401789e-06,2.22848079526656e-05,0.000193603850474324,2.42605487249684e-05,0.000121170418578408,2.60912493252533e-05,3.90256771394023e-07,8.40151823914281e-05,1.38661676857486e-05,9.3601308476426e-05,0.000127832696419014,0.000209095033268612,0.000460024359223493,0.000299713763296704,0.000129299951333481,2.1039903266992e-05,0.000593703389166241,3.92687306449859e-05,0.000448563655207372,0.000982461484405819,7.93147153194977e-05
G[Del(C):R9]G,5.69863906958562e-05,1.46883304393306e-06,8.65901114464666e-06,3.60239392348193e-06,4.78700671573593e-05,7.16980776662455e-06,9.50648571276197e-05,5.64124179549418e-06,8.99501097490471e-05,1.65401349135948e-05,6.68238939174546e-06,1.29411062539941e-05,1.24280366627478e-05,3.67700244429336e-05,7.49708516607833e-06,6.17466940666506e-05,1.32289947806731e-05,4.87820964242528e-08,5.64561578167166e-05,2.65013069209746e-06,3.42651727038762e-05,2.94608642829216e-05,0.000155169408877223,5.39463317466829e-05,3.3064796941745e-05,4.41190151841572e-05,1.41497655180784e-05,9.44458346138863e-05,1.86058111054119e-05,8.17345150082029e-05,0.000260862302043315,2.09882338170569e-05
G[Del(C):R9]T,6.92611827200501e-05,1.50957021038589e-05,2.29378453505144e-05,7.03579682767009e-06,2.70577920046937e-05,2.30924108806804e-05,0.000124320032411345,5.08602901436457e-06,0.000206818921475612,2.60406678725675e-05,1.52009794203574e-06,5.44928629300946e-06,6.54323784561887e-06,1.39523815697484e-05,8.32275533855392e-06,6.17003376897236e-05,1.4683309510007e-05,1.46346289272758e-07,9.50357852355435e-05,5.06279447630087e-06,1.59303272342586e-05,8.71999344976225e-05,6.28298008771144e-05,0.0001074847627691,7.38985334952512e-05,4.54084430428599e-05,6.1842015313603e-06,1.38396119633142e-05,4.31441759986304e-05,9.27775211414336e-05,0.000199739377154166,1.23004339912989e-05
G[Del(T):R1]A,0.000341987074094159,5.78697268793314e-05,0.00031738753206181,0.000623247122619797,3.2100654853714e-05,5.18709926321664e-05,6.15730070470773e-05,0.00335966345655032,0.000664249767806454,0.00328764478205367,0.00533234283219198,0.00314951766150876,0.000788797762815616,9.67825169784095e-06,0.00127662291199012,0.00181167416951495,0.00582125722899015,0.000193177101840041,0.00227830290774923,0.00266961627669161,0.000880572079448989,0.00202496452394527,0.000643208970981365,0.00161059600976505,0.000802521324921884,0.000522418053287925,0.00484653651064617,0.0012142632391699,0.000138248706999443,0.000729021438044053,1.57163792811218e-05,1.73360272097208e-05
G[Del(T):R1]C,0.000206782320420889,0.000114620616088479,0.000310942313410455,0.00126453094525007,6.09764810154761e-05,2.86759193769986e-05,0.000246397519689274,0.00118024007024604,0.000337782452055105,0.00313861615755891,0.00554136007519265,0.00244523725319723,0.00156652399530033,4.59328790472398e-06,0.00241416994012846,0.00274614146773334,0.00573711563723691,3.4147467496977e-07,0.000776148131816874,0.00136158965621809,0.00102329268474772,0.000521425619459021,0.000556687700526162,0.00108246391728893,0.000439169288684547,0.000768716935255902,0.00468962441272352,0.000437169641432109,0.000104884979582877,0.00231661118166196,2.51323862906871e-05,2.1489484746461e-05
G[Del(T):R1]G,0.000742173529076638,0.000134105604436904,0.000191963067602989,0.000298755513450504,0.000102013461616017,0.000114266534494048,0.000331712920356748,0.00233603911398833,0.000729735177653739,0.00420777349175858,0.00528274060147447,0.00332730631896962,0.00117349457562191,7.90218037468101e-05,0.00233261259954896,0.00304047870767651,0.00686035877999173,0.000192006331525859,0.00465849752828777,0.00208519311874701,0.000927572059740133,0.00123125293803485,0.000268244205638069,0.00333087640740827,0.0012188367622153,0.000722527571115518,0.00610520576662414,0.0010561822056262,0.000180208208944471,0.00105715938272118,0.000419718362227902,2.89389969143817e-05
G[Del(T):R2]A,0.000397695459809288,8.87553842054707e-05,0.000376551072757095,0.000840804512165731,0.000208777480507875,0.00011989640664336,0.000615240045434032,0.00126154468341008,0.000306402811650768,0.00250857596787705,0.00453404327740202,0.00356702463519115,0.000367108717507085,3.2086164664032e-05,0.000899501599298354,0.005280089195438,0.0034085975701828,2.43910482121264e-07,0.00244905459465321,0.0986594130569572,0.00221290996114128,0.00207290442496479,0.00192013383589715,0.0011658416303769,0.00126474172501356,0.000781998647565732,0.00380649920589235,0.000496138422841013,0.000592658449993958,0.00172298350666023,2.29346169456019e-05,1.37596677824919e-05
G[Del(T):R2]C,0.000218295510639707,0.000110713290686454,0.000537923553180056,0.000550358410785867,5.43575940892055e-05,0.000115154067279939,0.000457264821263232,0.000495436426912526,0.000371487320168845,0.00193501163359094,0.00512215827480289,0.00256796098651025,0.000362588807926096,2.45708555804812e-05,0.00152868114318584,0.00122647641789812,0.0028202018538681,1.46346289272758e-07,0.00164157367112128,0.00171352321265811,0.000400642214991524,0.000150662226375887,0.000554968110887385,0.000706898383388214,0.000449844160569098,0.00121257674759366,0.00440521622859888,0.000760957617152346,0.000243960203363903,0.000702501953702004,2.38922915576947e-05,2.86553944148504e-05
G[Del(T):R2]G,0.000487601624151144,4.54592351839126e-05,0.000312529416659386,0.000587054192365684,6.74782090278006e-05,8.43619783126992e-05,0.000488847615471473,0.00346071544867344,0.000161242514607277,0.00197700650042369,0.00410826049940657,0.00256157534130861,0.000546531066523969,1.46402965188597e-05,0.000590729263484112,0.00200554168853185,0.00362493004772498,1.95128385697011e-07,0.00119416425852211,0.00196458462609526,0.000609688761365595,0.000992989518077915,0.00053544605728277,0.0012040294364351,0.000974784113341689,0.00080596505551223,0.00457005984535733,0.000286886437166768,0.000290502281686819,0.000980376933999237,9.37109019246474e-05,1.6270868984737e-05
G[Del(T):R3]A,0.00028450471344212,0.00182738322263783,0.000127928673919012,0.00121426642134062,0.000121724561319926,0.00204670690298759,0.00126066427195061,0.00144129692084492,0.000564573548840329,0.00278897980364148,0.00555304508641351,0.00318171626470945,0.00148073411479778,6.98697315084774e-05,0.000563534047060402,0.00114603780251283,0.00545927934671019,2.43910482121264e-07,0.00201074131400587,0.00397846168306354,0.00091921769821728,0.00012477045604552,0.00133381265913013,0.00141972535251809,0.000555521647938813,0.000497337773388369,0.00351542317882772,0.000824715616543231,0.000147992421502326,0.00103799173395401,0.000128086538236052,4.66542600246385e-05
G[Del(T):R3]C,0.000321795338424821,0.00177616914548882,0.000199106305981803,0.000981087666840454,0.00016213758194695,0.0023160764151952,0.00390003440247994,0.0007638346834871,0.000361173222335596,0.00216108246544639,0.00673313628102685,0.00286539582074957,0.000534168568931187,0.000141110979968788,0.000723246967108808,0.00116689817212994,0.00393693641128353,1.46346289272758e-07,0.00292403806675593,0.00180348517604469,0.000503899413209942,0.000447467234714368,0.000788054953020311,0.000714450975022048,0.000587036675217791,0.000343623443866399,0.00327866619005191,0.000786905354577797,0.000314746773946586,0.00254570780061379,0.000120907358673398,3.47561458582561e-05
G[Del(T):R3]G,0.000500777335384135,0.000603673168169254,0.000388819915849952,0.000516935284555301,0.000235862787105995,0.00161858824292737,0.00157136396590547,0.00182227040086055,0.000237338446300922,0.00231540962506276,0.00526151748812051,0.00302932788426967,0.00110059455360071,0.00012950484123488,0.00132123033282253,0.000705518303284907,0.00612708697035404,2.92692578545517e-07,0.00171435776166474,0.00134587314638603,0.000477066817515363,0.000156723350425492,0.00129969176061275,0.0011734964893843,0.000542728057363856,0.00107457164480096,0.00342002165666122,0.000510309596049234,9.705143719743e-05,0.000721028986091273,0.000164979168763239,6.58337034813127e-05
G[Del(T):R4]A,0.000889760813566082,0.00206908084754283,0.000635692170334881,0.00119945291589326,0.000690062748728522,0.00933120510036214,0.00827073785274895,0.00133134192847851,0.00100734112534228,0.00230634435881204,0.00494505230009709,0.00340024364988521,0.0018400025305397,0.000752417218838098,0.000855120647998973,0.000999252910328029,0.00980983551323132,1.46346289272758e-07,0.00298106555186879,0.00829256099347978,0.00100585598829131,0.00014677634893642,0.000461627371933194,0.00102254283338624,0.000414464298161758,0.000406260580270141,0.00217123050108916,0.000492957890899134,0.000247495858485119,0.00064577181445956,0.000804210823312331,8.74089285183297e-05
G[Del(T):R4]C,0.00027620325376353,0.00110658783210215,0.000491059425784669,0.0013457744082086,0.000909858788408358,0.00612228063762846,0.00686800034966009,0.000704024736563934,0.000338912264891962,0.00198914374517304,0.00476260386619402,0.00246355554515958,0.00138727006645161,0.000834833311393375,0.000330532283445427,0.00104134965128621,0.00576885552927899,3.90256771394023e-07,0.00363516013131387,0.00164935775440988,0.000552579089725786,0.000104158410497039,0.000496437284107214,0.000988428775105775,0.000393532818685848,0.000457807426358656,0.00223942994767261,0.000209423906319753,0.000282971795454619,0.00114439506376812,0.000697024125140187,4.9699689191117e-05
G[Del(T):R4]G,0.000894655498339652,0.000494618052286302,0.000585758284649026,0.00123233197347634,0.000965278800830847,0.00468820648686056,0.00814282770635315,0.00215224828677747,0.000434523587350425,0.00278492010453566,0.0050291938747566,0.00301005615694442,0.00218126904034297,0.000995104555697127,0.00147006091999771,0.00109993896101329,0.0109857585724281,1.46346289272758e-07,0.00138754351333932,0.00158039166515166,0.00123475635495734,0.000157335798500191,0.000478028252563315,0.00110408499321501,0.000742176198359529,0.000467257177003891,0.00170509530933491,0.000604129148311631,0.000315288601614512,0.00131306020440523,0.000623639209629535,7.6425927068458e-05
G[Del(T):R5]A,0.000922219910998099,0.00206333174320681,0.00039812090134248,0.00247619243185426,0.00273770796307813,0.0174027958527951,0.0193821576493847,0.000540783314169946,0.000847772677497569,0.0031186357415474,0.00342449692617532,0.00334189720044359,0.00125478740900974,0.00272812620447115,0.000745959974024794,0.000884381808303134,0.00939043959927525,0.000386598114162204,0.00302383992443565,0.00321778108740368,0.00198830180133838,0.000208612485581864,0.00161418232732383,0.000804393669107735,0.000550761836811917,0.000934417495577081,0.00167863822176017,0.000542581557220121,0.000389500625080867,0.00131586671425124,0.00209922274970748,0.000119723124947482
G[Del(T):R5]C,0.000769827104873275,0.00118266879367462,0.000374520701506056,0.00227877794746171,0.00222324837914844,0.00790836088868737,0.0143773379809123,0.000472882190733882,0.000743528613083504,0.00112059414039605,0.00269404617165124,0.00247338589066239,0.00074958177442781,0.00211166599466649,0.000316297729671948,0.00140928021495514,0.00460311899629504,0.000387573756090689,0.00234753875508504,0.000798131976637648,0.000247375449437705,0.000173555113030143,0.000521212330717957,0.000796403373115053,0.000110582503786169,0.000458261450252566,0.00116625569646845,0.000391279109127845,0.000267561849237994,0.000650347645730235,0.00146437311373639,7.88843650149764e-05
G[Del(T):R5]G,0.000516154261591199,0.00032513996458437,0.000713860189741276,0.00237345825732018,0.00276798673764881,0.010475105705486,0.00708017098171371,0.00123500364621064,0.00048393892815905,0.00232531194267551,0.00264503299237188,0.00211305752668856,0.00186376882630647,0.00293584632847802,0.000872495107485495,0.000509312362587466,0.00887045252935566,0.000386549332065779,0.00434524478578143,0.00107996340213208,0.000795416523096759,0.000289202204652565,0.00039989881510557,0.00108331478183697,0.000314037032236502,0.00127215073612649,0.00065351769974803,0.000244864119386412,0.000585862645345387,0.000802641478932258,0.00199637074972074,7.47737776235141e-05
G[Del(T):R6]A,0.000186259938114095,0.00111797702582171,0.000407172230144166,0.00193439898053406,0.00438821463644632,0.0167732271204745,0.0209866459465932,0.000456554269315049,0.000274896826585105,0.000864782873647884,0.000913166742926532,0.00138019398002012,0.000259671129778515,0.00507197104211886,0.000561611415087352,0.000234398444576671,0.00373618301681652,0.000192055113622283,0.00163028243955793,0.00180393161383153,0.000601668448247655,0.00018071441983438,0.000366808492570327,0.000436096715734841,0.0002200481140558,0.000303990184754067,0.000596945673530856,0.000131764894735015,0.00154510883853077,0.0005395006753266,0.00345510222109522,0.00017848655216141
G[Del(T):R6]C,0.000712959598361672,0.000942112956956112,0.000708821200613853,0.00237413834312953,0.00311987886109124,0.00861990387119149,0.0113958963452218,0.000271101069718341,0.000556776625413499,0.00159444054592423,0.000984745123451901,0.0012618788179821,0.000316928652379829,0.00239026723611015,0.000275799787240838,0.000234084251355278,0.00286648805475729,2.92692578545517e-07,0.00198079173574465,0.000591486373652994,0.000307540403422443,0.000275263731228387,0.00016245999782519,0.00071469057286868,0.000264665407305148,0.000544471507228085,0.00021296844023622,0.000281213055865037,0.000157350428173804,0.000420773106623468,0.00186885881625194,0.000189312912695843
G[Del(T):R6]G,0.000514837247737513,0.00120285377277054,0.00067231018333669,0.00215078991987365,0.00279268152903308,0.00945830443166712,0.0137927245002745,0.000568884545940901,0.000377065922907394,0.00212618579416361,0.00126717478991723,0.00137194320653644,0.000224142095117369,0.00244539100391323,0.000512953492294547,0.000561262408996895,0.00578464327490229,3.4147467496977e-07,0.00138385995577205,0.000730850952557847,0.000608755946951878,0.000354142819469758,0.000707081125851848,0.000804626254334465,0.000535975554779,0.00143827505208199,0.000661500286310207,0.0007861071515808,0.000631789427842013,0.000850687707274353,0.00198219491210974,9.04642507952569e-05
G[Del(T):R7]A,0.000311504426225361,0.0023356166687259,0.000937369163494356,0.00218758462302574,0.00859052499934184,0.0134064046140896,0.0274785690953133,0.000236174919827753,0.0013800360089088,0.000856002204860252,0.000583839519654747,0.000594474063954919,0.000222249844992669,0.0088666651674865,0.000596860454279152,0.000803386916394719,0.00136190672835105,3.4147467496977e-07,0.00102757724690847,0.000744789310183595,0.000855050466173688,0.000129944586331768,0.000418402070739265,0.000263230960084794,7.68574337353013e-05,0.000441559424608618,0.000259128658240459,0.000346027139221179,0.000440542628103512,0.000632217185384425,0.00617227521767773,0.000165320471005844
G[Del(T):R7]C,0.0004868195891266,0.00119556698384165,0.0012312736815134,0.00294117328230717,0.00874000202218652,0.0124124904264024,0.0285095885785182,0.000265856875046159,0.0011980583916139,0.00113180225813355,0.000594128500544168,0.000958341048728353,0.000489161517837947,0.00818869587274924,0.00015533450907665,0.000279657720582982,0.00251305795999154,9.75641928485056e-08,0.00110882600239224,0.000472304582183872,0.000721248323006101,0.000167810772467452,0.00049333966715517,0.000568424268889728,0.00021299606848368,0.00147678233193743,0.000316171308602668,0.00116190112256691,0.000210706678184882,0.00128465954498524,0.0052489146502742,0.000178455223978322
G[Del(T):R7]G,0.00066236694770021,0.00115579947670298,0.000577071250814591,0.00246954819958349,0.00801072328557296,0.0119261489532498,0.0237415803149538,0.000213606220122878,0.00104750657911882,0.000785698260963854,0.000564467710820684,0.000685322698006307,0.000166985929449839,0.00897055757658786,0.000473085418252155,0.00058382251243466,0.00282154656806711,0.000385671254330143,0.000531289280630976,0.000304130518013314,0.000747488455491967,0.000288378567586591,0.000265653043168678,0.000294127394600486,0.000133193433120551,0.000333707562023417,0.000230168250745316,0.0001413801708373,0.00031923751512652,0.000309509227148505,0.00583411242541565,0.000142299202991566
G[Del(T):R8]A,0.000602514333624612,0.00463979686773419,0.00118332685928528,0.00222172080892308,0.0150126695649541,0.00559727518956806,0.0329950667818371,7.26787527459524e-05,0.00254849330419702,0.00114705333394963,0.000107183627069731,0.00021226127515394,8.07418479507889e-05,0.0154889830140558,7.08566551442192e-05,0.00128651307672703,0.00117603687513215,0.00058040938325576,0.000873153492731243,0.000358421152363681,0.00141901241286686,0.000156195377947303,0.000450432372264303,0.000126320075439334,0.000133750510017598,0.00102871523151611,0.000125883948173255,0.000382928677774648,0.000327971042451913,0.000215389462167673,0.0119644595218999,0.000115046981408699
G[Del(T):R8]C,0.000535664270766457,0.00144372517908833,0.00138679451480507,0.00307938320569641,0.0117878988607474,0.00302410238345075,0.0317537550958861,8.62618701384114e-05,0.0022761962619892,0.00097088750429805,7.82553756731755e-05,0.000243140247917025,0.000144949560297275,0.0103509591979831,0.00026987855257537,0.000251411234908849,0.000735048602850483,0.000188396456390464,0.000716669953302112,0.000205716632440973,0.000674271978215304,0.00011729436575437,0.000322440724287622,0.000460793994257674,0.000126924034926742,0.000513404165580843,0.000167834583399346,0.000386416210869219,0.000459185173288105,0.000815575828657368,0.00766698220530382,0.000246696251002168
G[Del(T):R8]G,0.00042098189939998,0.000413596992077792,0.000557159855961235,0.00123011035983245,0.0112170198633566,0.00204704138362705,0.0186519522856088,7.89722529179332e-05,0.00133898128309292,0.000287108617174242,0.000134186133380031,0.000164854192050183,0.000104044035652337,0.0128733729549917,0.000111930207638426,0.000690349466612711,0.000398662444401785,0.000190006265572465,0.000400320015453501,0.000203628823386768,0.000381519519510321,0.00016052475226845,0.000170704605682343,0.000361300696251239,0.00017097420563008,0.00054364215691521,0.000152129755546714,0.000816537105835541,0.000254273296094099,0.000828723717175109,0.0105784865341722,0.000150825415346661
G[Del(T):R9]A,0.000205851680166028,0.00231073830904429,0.0013113319587219,0.00203524540173066,0.0226813104192809,0.000527356747605109,0.0337797568043856,0.000108288420892301,0.00205419654351427,0.00136632730874544,1.58428944491092e-05,3.68377066082098e-05,8.83832462594332e-05,0.0213369048669866,0.000110677548033899,0.00099836698845787,0.00093987934781589,0.000577677585856002,0.000337338698517622,0.000190435161984176,0.00195425722663774,0.000156195377947303,0.000453706659384715,0.0005802212487189,0.000338808689338773,0.0014723934342963,6.61337069851396e-05,0.000180135996353023,0.000365054095385602,0.00156816788200237,0.0227081978804308,0.000428388170948978
G[Del(T):R9]C,0.00030515898289082,0.000366714824882569,0.000966892340945168,0.003103029583201,0.0189840984655773,0.000341412005581813,0.0387651388130673,0.000187314328826898,0.00194817393502153,0.000936509804859723,3.17106024203381e-05,5.91452480242656e-05,0.000155188134773852,0.0150982020370236,0.000160776855042082,0.000525877041276017,0.000391414055482684,0.000383183367412506,0.000344540429434854,8.68349991434284e-05,0.00123768400560039,0.000135752283591842,0.000544073450504719,0.000752533007396734,0.000425425927662166,0.000673038966679392,0.00011588068177133,0.000414218235256924,6.94825107717407e-05,0.0025406032066185,0.0180463054693238,0.000486048516347869
G[Del(T):R9]G,0.000838713059386774,0.000183586917604399,0.000801504973330692,0.000394812481856393,0.0146603966750414,0.00017616532293099,0.0188683459806527,8.57855069035094e-05,0.000449318061250696,0.000423020646826083,2.72096452775609e-05,3.45940502567183e-05,5.27208472117299e-05,0.0165378743241753,0.000115256478904685,0.00102785994560048,0.000101044312002367,0.000189128187836828,0.000376459583374905,3.49779256651601e-05,0.00112132958878938,0.000327279579779524,0.000717481109763085,0.00077982028020316,0.000678288610676447,0.000220903812168644,6.52545410290946e-05,0.000728869856673073,0.000102258492921403,0.000563284829420179,0.0207638998427356,0.000294301898481629
G[Ins(C):R0]A,7.01583867980897e-05,0.000440954007521045,2.95715802786285e-05,4.28206755961714e-05,6.232499194923e-06,1.15014976320956e-05,9.51363191121443e-05,0.000376268634902259,7.95582613549823e-05,0.000221994391722392,0.000164931166135271,0.000349505686740082,0.000265077340968454,5.97343074933588e-07,0.000427647609132006,0.000138301675207177,0.000181460539575762,5.85385157091034e-07,0.000107123868027725,0.000777033516805079,0.000163753049208021,0.000741378953872375,0.00044629240131889,0.00286190277642058,6.43177241068667e-05,0.00224117695972331,8.41165559653371e-05,0.178522594775216,6.6130526046432e-05,0.000552933282234517,7.0019158697485e-06,8.81641026159188e-06
G[Ins(C):R0]G,0.000145746437198891,2.01390780633009e-06,2.43287897709254e-05,2.87119863512301e-05,9.87507633761225e-06,7.25260000411444e-06,3.42541112488051e-05,0.000728611798026092,7.44364431612276e-05,8.35544669572384e-05,0.000118624818464542,0.000206645019085936,9.34129888381759e-05,5.93677070502587e-06,6.54284635246012e-05,0.000152187985451061,0.000402722933280135,1.46346289272758e-07,0.00021131592493048,0.000226437044956175,2.17840528203389e-05,0.000491774685083952,4.50096698944405e-05,0.000689646169660727,0.000449585713418501,0.000455349643679627,8.04987580163726e-05,0.00131219660687836,0.000181007175166668,0.000566864146325241,8.82915902962162e-05,5.61219667241075e-05
G[Ins(C):R0]T,0.000150418214126985,0.00121656096863756,3.55531507898466e-05,8.85595375742938e-05,1.06372009899488e-05,1.44654597342337e-05,1.91382000460242e-05,0.00103713327606184,7.92181026514122e-05,0.000183707662423413,0.00019914361889456,0.000558932270486725,0.000318303448684685,1.97964239274019e-06,0.000286800072995849,0.000154897258147012,0.000648114305276415,6.82949349939539e-07,0.00026933571534718,0.000102120269070752,0.00101142923927327,0.000608815624048792,0.000243940279476306,0.000935714326921776,0.000623957174879749,0.00133441859976319,5.16665205011543e-05,0.00579219074782276,3.93054647241673e-05,0.00134166423410392,1.36560644097723e-05,2.22380634370843e-05
G[Ins(C):R1]A,0.000173370291949464,3.54470724430408e-05,0.000183306603975596,0.000157215230461523,9.52212031655733e-06,1.22698095960018e-05,1.48640927811227e-05,0.000559697873957337,0.000520642052274258,0.000735533772837754,0.000621948774235634,0.000479466041892079,0.00025963988440795,5.84619883084822e-06,0.000177160510321633,0.000376614658279898,0.000689783583825591,0.0252175144897461,0.00130037099589023,0.000198693311173099,0.00028265852435655,0.00197106909337178,0.000261937080627348,0.00118662762014972,0.000267374992802749,0.000173049693750592,0.000625759887142648,0.0388343932507196,5.13358756560971e-05,0.000341753584835866,3.32068977259796e-06,2.26568717794154e-05
G[Ins(C):R1]G,0.000136733529980158,1.5847331513059e-05,7.54982213247274e-05,2.93879504284052e-06,2.89554113836093e-06,4.87149525390518e-06,4.75732639835382e-06,0.000458915090048256,6.46082863330788e-05,0.000195652385359496,6.22819405207403e-05,4.25175250337404e-05,9.0664920392881e-06,5.86992003598999e-06,0.000106855874664155,7.11364357486245e-05,3.96869843420193e-05,0.00390720201310053,0.000434885316870447,3.56219359193687e-05,1.25772375849508e-05,0.000141412148558024,3.21951936821806e-05,0.000444195122951002,0.000151797061759459,6.20438785157007e-05,0.000114540904949931,0.00525649829646902,2.41893911409946e-05,7.02440942618395e-05,1.17925422822411e-06,3.07016194260035e-06
G[Ins(C):R1]T,0.000193552739791907,3.83503127564397e-05,0.000173200603030961,0.000180560721517131,1.03611674881514e-05,1.26903941624505e-05,2.85609731483431e-05,0.000623534746522459,0.000225615119552883,0.000340596199207577,0.000472535769064339,0.000480788518405389,0.000325183526866638,3.15492028385501e-06,0.000204973799845882,0.000249072813228313,0.000598868890068411,0.0385011232565523,0.000119136776175676,0.000463985641466528,0.000400509856189578,0.000156850063820257,6.34893695056866e-05,0.000684907976147331,0.000427855148229614,0.000318736880828244,0.000586625987490992,0.0125486107160177,7.12273795328602e-05,0.00107733371436789,8.32763797982211e-06,5.07780382300324e-05
G[Ins(C):R2]A,0.000170650816234661,1.26801602620784e-06,5.47537883294765e-05,0.000130572353663597,4.3689032379867e-06,1.94793576366215e-05,4.02909474653142e-06,0.000538694501042957,0.000132710488492827,0.000189960436097733,0.00080182523262855,0.000313907920449588,4.33563810287618e-05,3.57974550321211e-07,0.000194299064044591,0.000179965756647378,0.000149122060021892,0.0130859437120951,0.000248888212116625,0.000148164152643774,1.49927857204719e-05,0.00169962788288548,1.7119339314816e-05,0.000555473713086773,0.000582197412140005,0.000314317714927526,0.000630544232174519,0.00434288742615256,4.31533595184258e-05,0.000247979549328819,1.12592489688404e-06,1.33144778122974e-05
G[Ins(C):R2]G,6.30104752198364e-05,9.06545394302436e-07,3.25241527754351e-05,9.49234920569666e-06,2.59258475482342e-06,5.47753443233118e-06,1.87162340421645e-06,0.000521639204224308,2.47757021450267e-05,0.000112909858223421,7.94658440131074e-05,7.95753281635342e-05,1.90642485378525e-05,3.01906247258853e-07,5.12127822122072e-05,0.000176839276559085,7.80840547501946e-05,0.00195616206661254,0.000196807218594093,4.60324851614433e-05,3.61780725320058e-05,0.00072389250539477,4.19238309536205e-05,0.000285903344611091,0.000171880140518392,7.11970002169145e-05,2.64841234298816e-05,0.00207553655297558,0.000200568072330798,0.000237007722793132,1.32196652335951e-06,3.26802415157567e-06
G[Ins(C):R2]T,0.000207447328826558,2.20210204008402e-05,4.96587538224764e-05,7.04527681167925e-05,9.16531816953952e-06,1.91614354446603e-05,1.04232408856636e-05,0.000512357352906835,0.000146875668791494,4.15763411517335e-05,0.000797541124092124,0.000520201923531274,4.30858418446021e-05,5.11299794464815e-06,0.000385595047719006,7.05544056827644e-05,0.000274286919506139,0.0177950746083139,0.000659657503118094,0.000254302361796093,8.37673646318159e-05,0.000554835717878793,2.90033526403401e-05,0.000577014728268973,0.00018171117789004,0.000359944089439462,0.000512043075110513,0.00240052797321437,4.0324835421453e-05,0.000420691758511989,6.01044097722887e-06,4.2617870961542e-05
G[Ins(C):R3]A,0.000175671815454,4.80641187852627e-05,0.000136228485130915,8.48046395602296e-05,2.21569399604566e-05,9.20186044357644e-05,0.000254758571878656,0.000697001528165326,5.55892212784217e-05,0.000250713623953437,0.00028935263913676,0.000123199027956615,2.06501416145742e-05,1.71590572102764e-05,0.000131545771878811,0.000246471705411859,0.000139888215341874,0.00351440857269245,0.000299450677825711,6.35746405813916e-05,5.22376071681645e-05,0.00290625618453762,0.000168720010791014,0.000335566718752979,0.000446994849226827,0.000361312214773109,0.000290402133342053,0.000767944963387595,8.93831981682992e-05,0.000220687257927722,1.83715790879831e-05,7.26863313188245e-05
G[Ins(C):R3]G,9.75481883109132e-05,1.53194696378956e-06,7.20183127564463e-06,1.29216303777069e-05,1.71069765711971e-05,5.14504080657178e-05,0.000128100711687862,0.000621602232791839,7.13968821743267e-05,0.000148492911623063,3.06177285982784e-05,8.21396423783679e-05,2.28312208964472e-05,5.60898677943055e-06,6.00922751527732e-05,5.35261632249443e-05,3.68458013635524e-05,0.000780464760691621,0.000312516030992882,1.51921828994289e-05,1.45358327137523e-05,0.000813288805401657,2.18658778382909e-05,0.000269280513519756,0.000171503885302681,0.000105866264755837,9.83153865538554e-05,0.000900090539551947,0.000104839061983901,0.00011703959538995,2.03928358575061e-05,2.46025168343393e-05
G[Ins(C):R3]T,0.000224393897778846,3.23544903700724e-05,5.63536291646745e-05,1.98049231147948e-05,1.29774207104387e-05,0.000110577312391498,8.92117802998882e-05,0.000473973020550925,6.76648552551582e-05,0.000159324356247653,0.000230904927207925,0.00026272409487848,1.6596626345433e-05,7.83231064317253e-06,0.000162406963868312,9.68024164404931e-05,0.000164554657772882,0.00490279581902311,0.000245445213410892,4.51947019103932e-05,1.85727761731164e-05,0.00147072013524205,0.000117697666166464,0.00023936818333023,0.000202970510818474,0.000201943774358987,0.000149665487417071,0.000412634109309038,0.00020502207943155,0.00130857588975997,3.87020722060353e-05,0.000132058184825352
G[Ins(C):R4]A,0.000267344524471251,9.4418424105322e-05,0.000246913014760985,0.000124731859167517,0.000185548063115462,0.000462967568664471,0.000347145306062424,0.000657551093956575,7.17977835035342e-05,8.18552526923297e-05,3.32080445378297e-05,0.000185898075850938,2.83631756508552e-05,0.000283498592068842,0.000221767931154036,0.000127964203152475,0.000167336825081173,0.0027336999015187,0.000526838941692561,4.83634603293312e-05,2.73510010022019e-05,0.00093459576199026,5.5851329226596e-05,0.000379926214709423,0.000338134717617429,0.000187536082792262,8.93805370939578e-05,0.00126963396706926,3.40984090001947e-05,0.000792259426204791,0.000184896547342741,0.000835072506425105
