"","A[Ins(C):R0]A","A[Ins(C):R(9,)]A","A[Ins(C):R(9,)]G","A[Ins(C):R(9,)]T","A[Ins(C):R7]A","A[Ins(C):R7]G","A[Ins(C):R7]T","A[Ins(C):R8]A","A[Ins(C):R8]G","A[Ins(C):R8]T","G[Ins(C):R(9,)]A","G[Ins(C):R(9,)]G","G[Ins(C):R(9,)]T","G[Ins(C):R7]A","G[Ins(C):R7]G","G[Ins(C):R7]T","G[Ins(C):R8]A","G[Ins(C):R8]G","G[Ins(C):R8]T","T[Ins(C):R(9,)]A","T[Ins(C):R(9,)]G","T[Ins(C):R(9,)]T","T[Ins(C):R7]A","T[Ins(C):R7]G","T[Ins(C):R7]T","T[Ins(C):R8]A","T[Ins(C):R8]G","T[Ins(C):R8]T","A[Ins(C):R0]G","A[Ins(C):R1]A","A[Ins(C):R1]G","A[Ins(C):R1]T","A[Ins(C):R2]A","A[Ins(C):R2]G","A[Ins(C):R2]T","A[Ins(C):R3]A","A[Ins(C):R3]G","A[Ins(C):R3]T","G[Ins(C):R0]A","G[Ins(C):R0]G","G[Ins(C):R0]T","G[Ins(C):R1]A","G[Ins(C):R1]G","G[Ins(C):R1]T","G[Ins(C):R2]A","G[Ins(C):R2]G","G[Ins(C):R2]T","G[Ins(C):R3]A","G[Ins(C):R3]G","G[Ins(C):R3]T","T[Ins(C):R0]A","T[Ins(C):R0]G","T[Ins(C):R0]T","T[Ins(C):R1]A","T[Ins(C):R1]G","T[Ins(C):R1]T","T[Ins(C):R2]A","T[Ins(C):R2]G","T[Ins(C):R2]T","T[Ins(C):R3]A","T[Ins(C):R3]G","T[Ins(C):R3]T","A[Ins(C):R4]A","A[Ins(C):R4]G","A[Ins(C):R4]T","A[Ins(C):R5]A","A[Ins(C):R5]G","A[Ins(C):R5]T","A[Ins(C):R6]A","A[Ins(C):R6]G","A[Ins(C):R6]T","G[Ins(C):R4]A","G[Ins(C):R4]G","G[Ins(C):R4]T","G[Ins(C):R5]A","G[Ins(C):R5]G","G[Ins(C):R5]T","G[Ins(C):R6]A","G[Ins(C):R6]G","G[Ins(C):R6]T","T[Ins(C):R4]A","T[Ins(C):R4]G","T[Ins(C):R4]T","T[Ins(C):R5]A","T[Ins(C):R5]G","T[Ins(C):R5]T","T[Ins(C):R6]A","T[Ins(C):R6]G","T[Ins(C):R6]T","A[Ins(C):R0]T"
"G[Ins(C):R2]A",0.0396675555581704,0.190218843860909,0.140326056387231,0.125506152383934,0.235601925750504,0.231490886325852,0.224457407941443,0.214612830627223,0.201582289230156,0.216708377703426,0.187580665994517,0.15734483040413,0.145651142386787,0.235751710608937,0.223983122872442,0.229373252554007,0.216640013826114,0.218627312052404,0.223587591734507,0.199840159493551,0.171609042718326,0.180555249645685,0.2362916124609,0.230582931507245,0.225537537964176,0.218355889328365,0.201487713428494,0.224114995046603,0.152295330098561,0.772236554824555,0.677721455962683,0.781230010018615,0.763794043265684,0.417402075512838,0.790588032839566,0.415427440577376,0.327301068525873,0.42349921670586,0.154143741560409,0.276542876595868,0.241784241352059,0.742226683886781,0.552451075991283,0.834744063659565,1,0.433333537435628,0.793979618991288,0.42468677336574,0.278814983338864,0.48252014661717,0.232534914075986,0.285012634657357,0.193905034838053,0.795373198775032,0.61477878971777,0.719468534484233,0.771483663871545,0.467730676240019,0.732329118459786,0.518527035342182,0.336439790956314,0.484685673342051,0.201065428495263,0.233684543635689,0.180008471185805,0.189262746984258,0.221191552981543,0.200438839725885,0.227768308381853,0.216088129460326,0.205725736395465,0.197123926492973,0.251471649228794,0.176906386039343,0.209141237377062,0.233610019082157,0.231762088772855,0.224111129392342,0.231333282779198,0.220716098111245,0.187508348745644,0.247095974968423,0.173865371788531,0.194414436910044,0.215663352814296,0.203489665602364,0.207703474926289,0.216708570019894,0.205025353465039,0.0180965959132418
"G[Ins(C):R2]G",0.0657624255729685,0.259267507714218,0.187894166047349,0.200984722725361,0.291089924695656,0.302796770391903,0.266959922055775,0.299088074857289,0.26362289967741,0.289680647416633,0.259225400661459,0.205307449569903,0.207415726975276,0.297958163519641,0.304477036450944,0.283398058582261,0.297566423889024,0.296428796049791,0.303631752184706,0.275284631378433,0.24558756283607,0.22039326539793,0.296264482030449,0.300350490616984,0.267504359218026,0.288358151790346,0.278574139679042,0.298498415214484,0.181553565799357,0.384987757426375,0.335304307198694,0.350228668993349,0.461538136272868,0.379143381720555,0.414778956001244,0.46088130609836,0.52676991630207,0.4329406439978,0.178422989176525,0.368921440637985,0.37103434155703,0.389768859174806,0.420124297693816,0.3835385794804,0.433333537435628,1,0.438646835697723,0.486870230400311,0.42526342411051,0.4510702600939,0.282713967870262,0.368346422876338,0.294098027794186,0.38470476776134,0.367692660213621,0.435549798848132,0.438638235812305,0.414395762647223,0.438565102953614,0.52069221114377,0.485085950489787,0.443198606608843,0.226296407126926,0.331479344560403,0.190591565825492,0.209132325515456,0.277419775467361,0.224993012074931,0.27122234739606,0.257390223027783,0.236203970932256,0.216735244811074,0.332928880831786,0.185497371949158,0.244050053569573,0.30662366987513,0.28400646328518,0.266836107808421,0.286136494712627,0.265350703688792,0.205879651785282,0.295729189789419,0.183581750732432,0.214860327959432,0.259487968890117,0.230859065800519,0.24067148726122,0.260996061584549,0.232444600295888,0.0434890170293681
"G[Ins(C):R2]T",0.0459748282114505,0.24030678445241,0.135041282899389,0.164211534695041,0.306095576830289,0.294931400771194,0.293521020518563,0.261867227869718,0.231913057834786,0.270074531153671,0.234084646599151,0.200331768045714,0.165673056108225,0.307447636898646,0.288938928173769,0.302439367590017,0.269999886802768,0.253164568558022,0.281458521756229,0.254197963797217,0.200145829710565,0.215706502594006,0.307279843170338,0.290940371300716,0.297418548665257,0.265816950818254,0.246115304095504,0.28682908613291,0.131135305810703,0.819942538194698,0.683087992233695,0.824693192817452,0.797017759773768,0.382886168723512,0.846970241052563,0.447864585463827,0.35056132186531,0.474709928942569,0.0946220409374875,0.266224973888448,0.248975940083399,0.734531694319445,0.532751904466325,0.868892995865416,0.793979618991288,0.438646835697723,1,0.472191829048468,0.307819549398563,0.539418386268449,0.233938343116708,0.254852568022167,0.241038298372247,0.845606819863308,0.614442058884055,0.777519177650244,0.84068950431798,0.509856127849452,0.7996498928093,0.572228192722442,0.372235360523064,0.558847022847101,0.266099357146018,0.290812358494328,0.24234247033496,0.255718366883697,0.297596058656109,0.269478173029156,0.301958896614333,0.290025708689432,0.279387871374654,0.260583908406634,0.327529697259387,0.238597055485276,0.277713405198772,0.304967108893683,0.307131294997067,0.300899415121312,0.29937747567171,0.298130831391174,0.251168543556391,0.315220217105587,0.235050906744143,0.259389923940251,0.280318793773041,0.272818953092657,0.278638832123271,0.286805395290923,0.275102219968935,0.0215011799114734
"G[Ins(C):R3]A",0.12054548689017,0.584168158007513,0.375071278602712,0.420016040893962,0.650124067908039,0.683329089822421,0.586703374638092,0.677809084261251,0.619678853047502,0.664556952800072,0.58136496400262,0.449932301462898,0.466854954195063,0.680158864811018,0.694651635678511,0.627618175940281,0.690557053319884,0.654332324836644,0.68058025547521,0.590161408819513,0.520482839065671,0.527456027391071,0.656450801879641,0.687294234495279,0.582635854650628,0.685987340773268,0.630400270446414,0.681918014717966,0.198189412838257,0.451078482462408,0.304381151857064,0.340417076241203,0.513713390933344,0.474993287420213,0.458635165626398,0.724249034857806,0.697433808777805,0.728981393705625,0.0959685672550478,0.52714175536512,0.415619429230463,0.34265521806688,0.31895719533855,0.356373643995537,0.42468677336574,0.486870230400311,0.472191829048468,1,0.677677558613681,0.757835879856935,0.466510836367188,0.44632036497132,0.595262100213225,0.461968146610158,0.341626489137963,0.563485315088359,0.524101972096796,0.538424836381264,0.564185903952292,0.749895035124508,0.705834598550833,0.711029558348339,0.440217807949107,0.723615314267374,0.365637767491332,0.407964912426934,0.583663909145965,0.466437409180094,0.575029777248967,0.546423803721682,0.498427412114812,0.425135626614009,0.650410600728533,0.358999661934091,0.485949364795142,0.618783018987131,0.620740445044086,0.57603128113017,0.677985406834567,0.581676753669908,0.405040947681137,0.582987727733903,0.354374501668277,0.422559379087976,0.51390402658797,0.468711383122992,0.493788095003972,0.549494157356107,0.479492689930416,0.040030150827178
"G[Ins(C):R3]G",0.121671206281169,0.542167242304831,0.336700984064854,0.455696429766433,0.536677060357398,0.630034523566778,0.440808024305509,0.665031249494619,0.601676025831124,0.644010663857065,0.563678813259103,0.425215342774621,0.465434356302548,0.585444494140818,0.648208998934223,0.496129742295826,0.673483417917877,0.660010844490665,0.659917917327491,0.539796161209936,0.479582318466277,0.459674749398128,0.53976028720312,0.636348506398134,0.433456392938716,0.676153671549341,0.634094514347111,0.640013007857976,0.223184786190843,0.299521535584325,0.174574410936597,0.185107325692416,0.359747276506079,0.425048382154102,0.301186393526661,0.590202867541074,0.714441855679903,0.664678282457895,0.0941020757846972,0.526027876001378,0.402268847912406,0.203166539966752,0.259787139788855,0.19895642454757,0.278814983338864,0.42526342411051,0.307819549398563,0.677677558613681,1,0.697215240135895,0.398875985759774,0.409694461579659,0.579394838537516,0.282064085492436,0.214114292601142,0.3640952695179,0.354004412596323,0.441696778213206,0.391420055967586,0.606177315989397,0.739114655052662,0.577006506060501,0.247100041575439,0.741634836283999,0.159932503910337,0.21047992743915,0.422787152525126,0.274274590687019,0.417685270467673,0.37837473423747,0.31534488264442,0.230213051049211,0.554461683275329,0.154456249267154,0.303535722430414,0.504327359721184,0.48905293189675,0.415146195593118,0.60040710098462,0.430410426459914,0.207440601014616,0.439430148246147,0.147533959090842,0.224546132805186,0.338692682581959,0.280651254662549,0.310489097635021,0.385434718769576,0.292433215095914,0.0373515406663682
"G[Ins(C):R3]T",0.11333814981645,0.608129346634587,0.405705652210064,0.448695462484,0.653235412573152,0.696549469610872,0.587267205735827,0.69605317621043,0.63732543936434,0.683291096883453,0.622857670437216,0.508187014523757,0.491112232886489,0.689323956201054,0.71249432623759,0.633934010137543,0.703337184519153,0.689479804956481,0.717073093908577,0.630681841961842,0.557056749580423,0.565033200134122,0.662114937921534,0.693112371570914,0.58208786464355,0.70883533852951,0.657568671163363,0.709623214987205,0.198649703237962,0.531233794845752,0.361654492691828,0.425704547635747,0.572287364685965,0.454182199947808,0.530765090634809,0.705202853875576,0.684128517642613,0.774610104937393,0.0945411394960295,0.536453061294066,0.413367006123283,0.394744624928581,0.33391600874319,0.44816062850514,0.48252014661717,0.4510702600939,0.539418386268449,0.757835879856935,0.697215240135895,1,0.458276105196641,0.417044156129699,0.582779842659439,0.546413055149953,0.376396782057066,0.622257742385601,0.591587904175285,0.577266725038884,0.641908349007341,0.757597598192675,0.729470708068334,0.753305828203164,0.427474389547975,0.745724178014405,0.353607549764651,0.396774523048548,0.575892239724066,0.456527237180671,0.580138934440635,0.541367264233431,0.494708096080474,0.414144962377327,0.675992912755298,0.347923930769734,0.481119287556161,0.624563991665148,0.626343975507727,0.57343147893702,0.682831571970811,0.585061217222476,0.392443129184815,0.586636185956316,0.341555825670674,0.411461927670067,0.507644092888861,0.462312485222351,0.489476880940805,0.550082568734336,0.476123220368201,0.0307832731842544
"T[Ins(C):R0]A",0.301657815824736,0.525497686629066,0.338180461147249,0.362534464288357,0.549451694514374,0.554216011258617,0.513374533790282,0.540929135187926,0.515663219711309,0.561466221720347,0.513868665816617,0.426280278937817,0.3957046144191,0.56083804731882,0.558825710549598,0.544110229155975,0.549382181163088,0.542835153433645,0.552878562879089,0.546842224232151,0.441693446334898,0.465489951754027,0.548493447386838,0.555416434625048,0.515617270542515,0.546168535976943,0.530592960778396,0.561721411441836,0.390348928467965,0.331852024003012,0.198892352145781,0.209480767053484,0.331846183058059,0.306681180159707,0.264264298843646,0.520822005541744,0.402352910277994,0.507789014815248,0.117454408882177,0.557150956237128,0.50440041873099,0.17369535703575,0.193571612861727,0.150935320710544,0.232534914075986,0.282713967870262,0.233938343116708,0.466510836367188,0.398875985759774,0.458276105196641,1,0.478652571221099,0.570562944626616,0.328167498464425,0.253086212080044,0.456147878376883,0.320407354019289,0.37510020479083,0.42440671141371,0.526532092469584,0.454045289709047,0.567803939693966,0.405475279306896,0.499474947751989,0.362370739339626,0.391657702505071,0.468269710869486,0.433434625456919,0.506085330080016,0.480158265138928,0.466452122138754,0.398780793482806,0.50878667369181,0.356412174402056,0.447429046849341,0.51043917174191,0.535488923610424,0.504875423289916,0.555505434041392,0.512793138568036,0.388253076712904,0.487157710593707,0.355586613649514,0.403157071685739,0.452059782769696,0.435350116215486,0.459198255993983,0.484756997347529,0.459985688471691,0.205396593640004
"T[Ins(C):R0]G",0.110305856135717,0.365364350568957,0.234028670845787,0.24631018829136,0.367840560999135,0.381432708421854,0.335916462360886,0.381584866235615,0.367589163799499,0.378924924951854,0.357473587678781,0.306552082510075,0.264774563448499,0.37246102220264,0.373742451558234,0.355641711948537,0.379636646342645,0.375890004002287,0.38784375123875,0.366703020227368,0.313348919034741,0.332283409438565,0.362464413509116,0.380888537731903,0.336407622908695,0.376553543879096,0.365980384854418,0.390529660784955,0.467613612677069,0.256822160784026,0.302896270965443,0.158719807746477,0.309903211454436,0.367879916617831,0.237311461674002,0.413211283884681,0.46624586672859,0.403722534304852,0.149499108719797,0.7592839180605,0.544419999021398,0.209849241969426,0.412463438301214,0.185062081454026,0.285012634657357,0.368346422876338,0.254852568022167,0.44632036497132,0.409694461579659,0.417044156129699,0.478652571221099,1,0.38510472361031,0.269602410768796,0.4353002392534,0.366265498455667,0.318379929356445,0.329822639122286,0.330686681919208,0.461929419527611,0.42387848149477,0.418625634550846,0.271376292540708,0.374266158765286,0.236049177579002,0.254739085177966,0.327769983237536,0.282039351891258,0.331346425969452,0.314048494403891,0.294355995295262,0.261442039015841,0.368583679873481,0.231411022780652,0.293211933990764,0.354714492244514,0.35101681620131,0.330047538755139,0.373572942834935,0.329567555461422,0.253554019905259,0.349177696944089,0.229278606119797,0.263871755909,0.310310669184464,0.283023998959252,0.294454147826009,0.316784541622332,0.293258140249712,0.0708244264413809
"T[Ins(C):R0]T",0.564070662226693,0.654562446233966,0.421577850670943,0.501122315564061,0.675215912134554,0.750889515926684,0.584907651335513,0.771154399141486,0.693132409250257,0.74256052319437,0.636950872778373,0.476385023412216,0.544954671550684,0.717817230912845,0.76673231187823,0.634776989184242,0.785171822737065,0.734543028574031,0.761358756287867,0.665864669968307,0.567299569852224,0.541678802317723,0.675503199911503,0.753645719418857,0.569725123416446,0.774884751681524,0.73206233934442,0.73528602977168,0.493771633767568,0.441074928849996,0.188562158217971,0.276123511920917,0.362401928000647,0.313953306693081,0.301808288591398,0.606124022415348,0.49982369827777,0.657641156663546,0.100145701497493,0.533936168487621,0.440561354049508,0.165453122404934,0.139577148367852,0.153271448452361,0.193905034838053,0.294098027794186,0.241038298372247,0.595262100213225,0.579394838537516,0.582779842659439,0.570562944626616,0.38510472361031,1,0.312550993360272,0.192225031844823,0.453849989745793,0.346644724821973,0.378011486649097,0.41817800134261,0.551347951445109,0.57219680505906,0.603766346179385,0.367808816757956,0.686024688049865,0.280264187327875,0.335135014465433,0.497970003307631,0.403284402710735,0.553624331850661,0.518314289463944,0.45332278574004,0.357282123712466,0.579042904521669,0.276315996468503,0.427194739613438,0.576311320484807,0.610153147368817,0.548447317401441,0.71112103037521,0.565321592767077,0.338294195583073,0.505282740772354,0.274414640325442,0.35109290911896,0.449085935527862,0.411922592192204,0.450157425162539,0.51597901006996,0.43288995504585,0.460499930278382
"T[Ins(C):R1]A",0.0948988851276772,0.290476707255992,0.230274134175493,0.19695384886582,0.429792155233233,0.39773621989186,0.429908589889585,0.337086673890374,0.300886733836098,0.351639011452802,0.274614011236166,0.233950728660001,0.210201591150448,0.420015447825458,0.376648160151595,0.426515519110744,0.346357169078442,0.326320324569617,0.364665171305577,0.331588497539347,0.265199652445129,0.263825309028895,0.431348200406396,0.391687238896862,0.430220805739708,0.352165329116116,0.322835148133761,0.372085561036687,0.163633996000385,0.855927947294637,0.691588976744551,0.850112469003259,0.816729106004822,0.375762762259883,0.861285624536285,0.520857730979481,0.297522254152553,0.531688387897362,0.0640536584734163,0.28946988223338,0.251590697655596,0.719159214187843,0.490641626152928,0.862759616020255,0.795373198775032,0.38470476776134,0.845606819863308,0.461968146610158,0.282064085492436,0.546413055149953,0.328167498464425,0.269602410768796,0.312550993360272,1,0.637957540645271,0.862065648537184,0.870074274869148,0.52716276711305,0.854564599963975,0.611808719550385,0.361265308415408,0.615829922102574,0.395307893756572,0.345956203931461,0.36994940222036,0.384214452239857,0.4018353516775,0.400315784327891,0.432794768933414,0.416797319914643,0.413528174318799,0.391756989784646,0.405530198817194,0.367402315157537,0.406697619350818,0.41313044114453,0.430415498657752,0.428760662277411,0.405307473437405,0.426640504530685,0.382243680331054,0.428622923445634,0.364983521270321,0.389230574431573,0.407535079676852,0.40567028542092,0.415482348797669,0.418896291151303,0.409066456809993,0.051831829063545
"T[Ins(C):R1]G",0.0388212410219426,0.157201627679031,0.116899249326777,0.102214558557732,0.222708215742745,0.203640769394873,0.226044656123715,0.173404758873175,0.149573364649297,0.183535992459093,0.148328235736645,0.142308220453886,0.106796136513773,0.219902266680215,0.193698783981602,0.226061115639047,0.181522605796767,0.170130117012979,0.190401480455556,0.165245717155631,0.136403078969889,0.140188030390876,0.224615215380895,0.202357807906604,0.225415833402178,0.179531330351646,0.161026908150188,0.191879263685611,0.231937380964668,0.60675291747629,0.578524699547641,0.60090299736729,0.59006327234814,0.32666241946484,0.615365502528528,0.334132569769326,0.256540066238176,0.341002334949083,0.059998870645708,0.375094936048243,0.297897549581845,0.524072839534467,0.489463291114746,0.63243589590694,0.61477878971777,0.367692660213621,0.614442058884055,0.341626489137963,0.214114292601142,0.376396782057066,0.253086212080044,0.4353002392534,0.192225031844823,0.637957540645271,1,0.596027892187392,0.630845032958625,0.398442750778651,0.587501429340323,0.438481382447651,0.263302796723862,0.403170717287437,0.217694645653876,0.187176683959145,0.202984646392722,0.209671847082399,0.228366947727937,0.218571859791382,0.228676015356154,0.229058027193605,0.222542248152097,0.216452030635115,0.237820737810859,0.20049141691593,0.224548771000894,0.23009906493547,0.233073436048585,0.228791322958586,0.222198172917579,0.228406815691145,0.209131140660096,0.240840559436468,0.198640359083739,0.214304080587438,0.228075163750347,0.221141981783397,0.224990213505694,0.227271186318423,0.220144487343849,0.029476968993176
"T[Ins(C):R1]T",0.175168887766668,0.407345583199814,0.323929142072965,0.263221397113017,0.643020089574992,0.562006183748645,0.661090329981062,0.463469968453074,0.430797673053878,0.48279163262381,0.390786050517843,0.354928053357359,0.285143031124238,0.616295178896934,0.527239723867289,0.646435181948506,0.482435180094054,0.452945718418282,0.513787139592161,0.45652316502713,0.37068727570659,0.386358357887351,0.638981885459132,0.548113015170502,0.664690381232466,0.475831451531828,0.436202801598278,0.517238377833581,0.240556461747285,0.801868320292871,0.620367220195698,0.76333019139067,0.759794536378735,0.385765864167099,0.78998748018604,0.633954954034161,0.389746145567612,0.621980331420547,0.0820349416934463,0.398374327831145,0.360193820314532,0.63387219915316,0.458151123673627,0.752713269428653,0.719468534484233,0.435549798848132,0.777519177650244,0.563485315088359,0.3640952695179,0.622257742385601,0.456147878376883,0.366265498455667,0.453849989745793,0.862065648537184,0.596027892187392,1,0.839196151022026,0.629698031386459,0.859338276641385,0.743018090452459,0.474726851757584,0.741546676755844,0.646198244265597,0.498066950919187,0.619539401397777,0.634293925076711,0.649478095787492,0.650322896126856,0.665248952127237,0.658076950517162,0.65701250798381,0.640830752620632,0.632828534866688,0.616036964382481,0.658208211462908,0.646009802239156,0.656358470937462,0.66631221776292,0.60088097361817,0.659236422729204,0.63240458430731,0.66872201069717,0.613518509121148,0.640446115525786,0.658540863333844,0.653743608240737,0.659414286011304,0.663620900278587,0.657808762992804,0.118230821446626
"T[Ins(C):R2]A",0.089228329899115,0.344516210731805,0.239771166107436,0.239515217093666,0.451565346401855,0.423106716136403,0.443908637535688,0.377055344463917,0.343781975446208,0.388345086693193,0.323664282381359,0.268964376844734,0.248649348838987,0.446559755950339,0.409760988962683,0.441199861956253,0.379986765290817,0.35849318778564,0.402384437327588,0.377535886968522,0.296731150714687,0.312815914839007,0.452943420410163,0.423057358949654,0.445087540011753,0.393260839697445,0.359873785051486,0.412132746248093,0.173375935920373,0.819664452282978,0.65763651200179,0.804450914121928,0.803577278978398,0.391943485763373,0.832394169001632,0.545793800164249,0.381016578458481,0.561053874278097,0.0758561139845015,0.340514487421774,0.309022273570771,0.693148154266985,0.510449315013481,0.828009881159717,0.771483663871545,0.438638235812305,0.84068950431798,0.524101972096796,0.354004412596323,0.591587904175285,0.320407354019289,0.318379929356445,0.346644724821973,0.870074274869148,0.630845032958625,0.839196151022026,1,0.553422237583308,0.847080718155298,0.669235989345375,0.431466973916552,0.656180327862271,0.398106754393171,0.38913561131757,0.367577038501838,0.385202360766048,0.42843078047696,0.405969870272609,0.449727109516016,0.430650017883055,0.421710194418369,0.390845429855563,0.43847874433957,0.364102156265674,0.41463884774267,0.431129736797455,0.450448248587863,0.446519327634318,0.434065318951188,0.44202470947284,0.379942002909764,0.446818611625773,0.360774306593013,0.390628776791693,0.417305478735977,0.411641473348214,0.422589793563312,0.430113132226276,0.416876439348093,0.041990348381305
"T[Ins(C):R2]G",0.0728641051412174,0.388010205021959,0.27537441537133,0.274805477278795,0.555675662371249,0.509981127495412,0.554093388050404,0.442466230199327,0.417784462070094,0.462999251888787,0.390556926722238,0.349621424519368,0.292538418081739,0.548546410756656,0.496529093436479,0.557616268499619,0.458869066436412,0.447851429149557,0.487631059772752,0.440302522685026,0.387719475215489,0.38240123989572,0.558084785606142,0.506891555788825,0.558109784043218,0.463644750435841,0.413960722220482,0.493844350419637,0.152841917489845,0.48206934763116,0.374740679624896,0.427100920614604,0.500144243238112,0.343423972081148,0.491876841306299,0.555092861663781,0.476067937949774,0.568708979362778,0.0693595021060219,0.38344417573506,0.328920082853167,0.377440622659343,0.31787261933953,0.435698657338919,0.467730676240019,0.414395762647223,0.509856127849452,0.538424836381264,0.441696778213206,0.577266725038884,0.37510020479083,0.329822639122286,0.378011486649097,0.52716276711305,0.398442750778651,0.629698031386459,0.553422237583308,1,0.591545516840016,0.632511894351183,0.506335173607537,0.620872319506769,0.516989060565255,0.526105649874747,0.482992538703757,0.50099789372782,0.559011284122948,0.523959343057472,0.560816890192388,0.553453722573397,0.527560388198043,0.506113909773866,0.582314350211124,0.479856549232409,0.536147432112349,0.575135401047523,0.558671112654599,0.559344727669355,0.534016247984676,0.552579373866722,0.497689216477847,0.56685019868412,0.475829591475623,0.508917532651219,0.546655911270254,0.527666278979472,0.536349402574819,0.550324836859006,0.531339996280774,0.030154613447013
"T[Ins(C):R2]T",0.13580456094345,0.440824645590328,0.334996598489378,0.302707721920469,0.541051086090546,0.511645541162474,0.536747293316218,0.457255571059932,0.413873491666946,0.471331017309039,0.423125432835857,0.354070368795877,0.285403606511422,0.544683019326102,0.509750018450712,0.544467704129868,0.466638462856419,0.437793183794978,0.48973128515345,0.489628542101173,0.397253249990116,0.404640279364588,0.549352326412484,0.519214349339906,0.538514286842731,0.480651592394026,0.441426043925277,0.506177107522548,0.18846991113575,0.794616586963568,0.611072401554921,0.76703475717243,0.782098927990828,0.401886031727265,0.80556898644395,0.615616948481698,0.417738042164072,0.622939370473265,0.0698872945480298,0.368241154312546,0.419232446481591,0.643599198877597,0.465790606262734,0.765974524995107,0.732329118459786,0.438565102953614,0.7996498928093,0.564185903952292,0.391420055967586,0.641908349007341,0.42440671141371,0.330686681919208,0.41817800134261,0.854564599963975,0.587501429340323,0.859338276641385,0.847080718155298,0.591545516840016,1,0.738703625421897,0.489153192538329,0.77285498157648,0.469821962595776,0.45493612908971,0.435320132641231,0.460147510431939,0.502665828836288,0.493213864909258,0.552231763193699,0.515523481393851,0.519677148731698,0.46150274845361,0.517933676181793,0.431373894993579,0.50361431147173,0.529333146881485,0.55660147592247,0.547520872993994,0.529350192529394,0.55000549865763,0.451004663360124,0.531663746685116,0.428142169485054,0.468025350568631,0.499877236373775,0.495120666118631,0.513933071979003,0.518605518696708,0.515167222106525,0.0671803346973397
"T[Ins(C):R3]A",0.117879010837117,0.560285680334086,0.411660057331414,0.391048587053734,0.745843871559143,0.706398360839024,0.734799649789225,0.626681544464794,0.574073625522429,0.642423976968679,0.536489077366823,0.457280250145471,0.392038031886935,0.74908393432766,0.690229620269097,0.744195403916159,0.645011444051594,0.612864164472826,0.675114790854468,0.614643092528177,0.511188874576434,0.529155757693267,0.75262194540688,0.703936853482325,0.735545861272763,0.656931896692834,0.597910949256226,0.681038658693397,0.204930086609223,0.533516766361082,0.396163819822234,0.451849306355613,0.589090645669087,0.440855120395895,0.559094239286934,0.778246470382442,0.648461005904094,0.767791613967212,0.115583165623949,0.525692967202821,0.51255177632646,0.421658910152105,0.399581498544579,0.463833641643384,0.518527035342182,0.52069221114377,0.572228192722442,0.749895035124508,0.606177315989397,0.757597598192675,0.526532092469584,0.461929419527611,0.551347951445109,0.611808719550385,0.438481382447651,0.743018090452459,0.669235989345375,0.632511894351183,0.738703625421897,1,0.707297951322649,0.851698023478818,0.649742156711554,0.704753649011671,0.594724039978213,0.627110771343255,0.725609104225069,0.672087143976672,0.744927506783266,0.706439063359352,0.698118560228299,0.634725961258632,0.752089580336034,0.589526966776624,0.687135554175086,0.728279962670531,0.751729531256948,0.740071319786621,0.72805512780148,0.74059081323542,0.620765269578841,0.747651740387804,0.584995468172982,0.640622563212934,0.693864266894949,0.674561522369663,0.694845988213846,0.717097529937128,0.688094448839441,0.0493329991805292
"T[Ins(C):R3]G",0.116556201273178,0.567740969385306,0.371429034458048,0.4285334186605,0.600630198375875,0.65514592238108,0.528812053821912,0.658106542720684,0.611257170510011,0.644584017519094,0.568027820932233,0.451066106242918,0.447959308545668,0.636181350033363,0.670571426207887,0.571732630714852,0.68136938389653,0.662538671741687,0.672817061545113,0.576225958426803,0.49707370383853,0.498099855741325,0.60298099367345,0.65927345461869,0.521275028206362,0.673958701252054,0.62783880690487,0.656815162087871,0.216994124510623,0.357311707834131,0.249881544889776,0.251878803666117,0.429889275107411,0.451285606452372,0.365976196078951,0.635062516410342,0.721825559425437,0.715215181602647,0.0892919440550934,0.550222793739044,0.460247939430021,0.247965780193983,0.284533747976368,0.260885809344326,0.336439790956314,0.485085950489787,0.372235360523064,0.705834598550833,0.739114655052662,0.729470708068334,0.454045289709047,0.42387848149477,0.57219680505906,0.361265308415408,0.263302796723862,0.474726851757584,0.431466973916552,0.506335173607537,0.489153192538329,0.707297951322649,1,0.671978603407686,0.366934874753476,0.745505916074445,0.289633566885875,0.332876138001633,0.514757052868383,0.393764505870187,0.514878733417878,0.479664348042869,0.428518963379546,0.348572142752058,0.641871818418513,0.282438140852299,0.415521379842911,0.565001539107817,0.567570180964585,0.510052560791967,0.635847624671975,0.523622740268852,0.329270447631168,0.529779526688043,0.277576951782181,0.349214467144247,0.448768864285366,0.395277783257612,0.422076162447706,0.492966541786354,0.414792939589706,0.0376914364272302
