"","C[Del(T):R1]A","C[Del(T):R2]A","C[Del(T):R3]A","C[Del(T):R4]A","C[Del(T):R(9,)]C","C[Del(T):R8]C","G[Del(T):R(9,)]A","G[Del(T):R8]A","G[Del(T):R5]C","G[Del(T):R6]C","G[Del(T):R7]C","C[Del(T):R5]G","C[Del(T):R6]G","C[Del(T):R7]G","A[Del(T):R1]G","A[Del(T):R2]G","A[Del(T):R3]G","A[Del(T):R4]G","C[Del(T):R(9,)]G","C[Del(T):R8]G","A[Del(T):R1]A","A[Del(T):R2]A","A[Del(T):R3]A","A[Del(T):R4]A","G[Del(T):R(9,)]C","G[Del(T):R8]C","A[Del(T):R(9,)]A","A[Del(T):R8]A","A[Del(T):R(9,)]G","A[Del(T):R8]G","A[Del(T):R5]C","A[Del(T):R6]C","A[Del(T):R7]C","C[Del(T):R(9,)]A","C[Del(T):R8]A","G[Del(T):R(9,)]G","G[Del(T):R8]G","A[Del(T):R5]A","A[Del(T):R6]A","A[Del(T):R7]A","C[Del(T):R5]C","C[Del(T):R6]C","C[Del(T):R7]C","C[Del(T):R5]A","C[Del(T):R6]A","C[Del(T):R7]A","G[Del(T):R5]A","G[Del(T):R6]A","G[Del(T):R7]A","G[Del(T):R5]G","G[Del(T):R6]G","G[Del(T):R7]G","A[Del(T):R(9,)]C","A[Del(T):R8]C","C[Del(T):R1]C","C[Del(T):R2]C","C[Del(T):R3]C","C[Del(T):R4]C","G[Del(T):R1]A","G[Del(T):R2]A","G[Del(T):R3]A","G[Del(T):R4]A","G[Del(T):R1]C","G[Del(T):R2]C","G[Del(T):R3]C","G[Del(T):R4]C","A[Del(T):R1]C","A[Del(T):R2]C","A[Del(T):R3]C","A[Del(T):R4]C","A[Del(T):R5]G","A[Del(T):R6]G","A[Del(T):R7]G","C[Del(T):R1]G","C[Del(T):R2]G","C[Del(T):R3]G","C[Del(T):R4]G","G[Del(T):R1]G","G[Del(T):R2]G","G[Del(T):R3]G","G[Del(T):R4]G"
"G[Del(T):R7]A",0.27448256404392,0.268859849146388,0.603185908531874,0.88029561227037,0.9308358672812,0.990347918215352,0.921501637347834,0.990220712027502,0.960313902820139,0.980789474721074,0.994771695603467,0.918185441800246,0.925876433298012,0.931460600252546,0.508975614393556,0.59330622262468,0.51825196831212,0.730234384390342,0.90216986832405,0.924872877398485,0.691484512416021,0.29529156877927,0.712536139035673,0.594649906183085,0.923770826718518,0.993435041288636,0.904901700449573,0.934924785216802,0.89853287200041,0.930438289052313,0.954425546227496,0.97599247646155,0.992632557050506,0.901156738133432,0.930698471726211,0.919170939487521,0.978877495267802,0.770875233685598,0.901844953132123,0.934033447872151,0.96071692849143,0.987022115740517,0.990293016136041,0.92050353439819,0.925350257996177,0.934456561574066,0.90091357964361,0.97907207995739,1,0.976626120531499,0.945751292943326,0.996862094640854,0.926254247800604,0.989132892898337,0.761596663131423,0.517334941616653,0.770860675666043,0.936518610845693,0.214741556518427,0.0972807075947114,0.671066530458317,0.806588528701716,0.316132037960948,0.520828556910264,0.637344203366149,0.900067424640424,0.424782062456226,0.58061963721318,0.427849944567981,0.766355814826206,0.90729503774716,0.923504312369072,0.93514149190597,0.304981665766375,0.280362012546323,0.396028431647146,0.879760581849484,0.627526633969321,0.480505171345473,0.789580168829559,0.832269312147729
"G[Del(T):R5]G",0.280103411490199,0.277449154882012,0.634284151482168,0.926712265291633,0.890064014711786,0.952536304387113,0.881072277089883,0.96014891754349,0.955486291126998,0.972084601095176,0.96797406826878,0.926590570649252,0.939677686449754,0.9280775487625,0.497007352431914,0.600887324172712,0.611417754884207,0.821503707849034,0.874058921186107,0.907907864320045,0.676173753414355,0.292239058733129,0.766732931153791,0.712167890314278,0.879275556207574,0.958102788708859,0.874981009273455,0.928282471800822,0.867249391860216,0.91785744174029,0.97831625094857,0.982279647569915,0.977179352303739,0.870584087456688,0.914219175071549,0.879421708070321,0.950438801670744,0.859105451171854,0.939129656321278,0.939555819382715,0.962089841164598,0.978331095574679,0.960938968984136,0.942030899984945,0.940926149397931,0.929194325400545,0.928552600929079,0.978832505488999,0.976626120531499,1,0.950966368571369,0.979925100601878,0.886733106898868,0.957031664922284,0.739318073668589,0.5328144884474,0.780892077961515,0.954512156091645,0.231293716315306,0.0978670831849315,0.754955126861605,0.860037432819098,0.313262133400511,0.516002448106849,0.658108721898948,0.927442040272326,0.428199138640072,0.571310026191114,0.515878890230792,0.838387294628767,0.94226991833679,0.947253028140886,0.945324235398222,0.307387457116635,0.302212824731642,0.434367644808048,0.909662722099219,0.617487107300814,0.478375954625902,0.831716900670875,0.844945117821492
"G[Del(T):R6]G",0.245900999060743,0.246695527806651,0.555810198466864,0.805313814526738,0.816162997143514,0.912932738802199,0.81110163107805,0.902414520333586,0.990917983329689,0.985524987731827,0.9511857470329,0.785856475513626,0.806506696857755,0.79671343462193,0.455717524413035,0.518902086108559,0.536671497494684,0.714422844647015,0.763067847820951,0.777772999092149,0.594685964549855,0.252867584678278,0.677332673795427,0.634425203850279,0.820352381897435,0.92845304344449,0.76658178076232,0.804831707518252,0.759176230392041,0.790771261133241,0.902278550700287,0.931852392561587,0.935969381954329,0.761415911913828,0.786155514278629,0.80654047082374,0.878170660514229,0.756632771973389,0.818156222194323,0.813906614772271,0.86378420185276,0.970256932053506,0.962252899942564,0.807999524290896,0.810557394890423,0.799203304714248,0.986719631406714,0.983686858473012,0.945751292943326,0.950966368571369,1,0.955828242590355,0.804372920297035,0.910187957953762,0.674447927581627,0.494052440021658,0.729132366576712,0.839794217378511,0.189772069083022,0.103163807089796,0.785943024026089,0.941167630198303,0.31873169677111,0.569919358590681,0.835734901229392,0.983699621391206,0.394208615255921,0.545600725093529,0.501393303238883,0.767744374020357,0.809264196629416,0.825137788176851,0.82164433896806,0.27950502973,0.258715404051232,0.366792759151497,0.769884468096507,0.538718908861347,0.485796340655061,0.896940244861203,0.956650022093992
"G[Del(T):R7]G",0.270156959099146,0.26447253696542,0.598095926360694,0.879718434815745,0.921436122617187,0.984985001134354,0.913052018009791,0.984442357892357,0.964067924909454,0.984459165101425,0.995245073103758,0.912218290953075,0.922249539811838,0.926442387258268,0.507658126580577,0.590593517841087,0.528391092159989,0.738069419477733,0.895070280953024,0.919320947171272,0.686064709804711,0.291122044047955,0.713288479366192,0.607342974223292,0.916568968828759,0.991141451942702,0.896848151924797,0.927770821395225,0.892097020848965,0.925329652478646,0.954350640219845,0.978166961331088,0.991753292984835,0.892074770287717,0.922127303141801,0.912801816096749,0.975952577017835,0.7768596198852,0.900325410023526,0.927940013369499,0.957071073378079,0.990795764563016,0.991859807952429,0.914855666744707,0.920436700852785,0.926424344423615,0.91265165833104,0.980744863978201,0.996862094640854,0.979925100601878,0.955828242590355,1,0.919141081401846,0.985680402373873,0.75449580898211,0.514725433034284,0.769872873356785,0.933165971293209,0.214307327609965,0.0969735184254651,0.68758311831638,0.826623389721435,0.314898360386867,0.524332720792848,0.666268486000275,0.912471418511865,0.422348820756492,0.574876781966446,0.439765129720312,0.77255968114115,0.906490792835832,0.92308382833282,0.93249443904918,0.301620184325453,0.277135356362239,0.39243744591791,0.874283832247801,0.623583222819677,0.478651527742231,0.805104472316549,0.851728118934752
"A[Del(T):R(9,)]C",0.290048260538624,0.265711471229622,0.584809107468567,0.844425790761592,0.994668246834514,0.952668640055727,0.993327587629305,0.963364104801498,0.825457251481481,0.863139229776325,0.915975900759047,0.906237667250833,0.905938093879959,0.928013404584652,0.537006007482566,0.619229339229375,0.470499189747683,0.676016187781808,0.985671156648022,0.951036335058808,0.776462916205864,0.316384948645285,0.706230146291366,0.530753855633542,0.992736158903659,0.946891206248646,0.992627463089538,0.954528852282738,0.992261013912969,0.959101228648317,0.889828265431153,0.900314456258814,0.926810722586543,0.989157412938377,0.955480892260728,0.993882884695007,0.972474348612548,0.712626796226619,0.87180107203362,0.92838556253984,0.922854031423554,0.886071903314617,0.899864153169718,0.895526566602619,0.903565886110009,0.934747193895226,0.73572796141597,0.859854223734175,0.926254247800604,0.886733106898868,0.804372920297035,0.919141081401846,1,0.958007033855609,0.807826340833299,0.497312438000893,0.734079319225231,0.89990173999902,0.227487472351266,0.0871103398162986,0.524374642329491,0.621568930082218,0.304134663693573,0.439681076692025,0.420189138562643,0.734360092779409,0.437306974298909,0.572856475722924,0.347339636954404,0.691546336139797,0.882954093884496,0.895780871794406,0.921709409566392,0.315465778205957,0.267595478297878,0.384515850334781,0.860022957222471,0.682060162577679,0.445058629043184,0.627606854179695,0.646032409615957
"A[Del(T):R8]C",0.282698153623113,0.268086637264757,0.60226059734973,0.874408719972747,0.958582537206653,0.995713852681518,0.948861250803867,0.993840877454298,0.92874553211345,0.955224013644951,0.987967481620356,0.921706531308016,0.929032839643671,0.940313917243287,0.526435091514413,0.60931926084736,0.510504372766739,0.718458488192617,0.933257571504517,0.94356294740263,0.725119848482215,0.306020389985748,0.722821113663834,0.578612521034636,0.952448247538824,0.996239776211312,0.937202335189295,0.951746500335974,0.933065864435204,0.95085476131484,0.946159339150837,0.970225572948228,0.991187405154076,0.933920939705343,0.950878476504868,0.948302729792215,0.98945845807702,0.757859711804406,0.900938082944713,0.943178526108978,0.956026075818873,0.968813450779385,0.979726753709566,0.91991688558738,0.925696293071788,0.946970308013606,0.854532803886956,0.948894177568757,0.989132892898337,0.957031664922284,0.910187957953762,0.985680402373873,0.958007033855609,1,0.786690573271097,0.511846341555173,0.770495975277894,0.932395917093002,0.2218208708866,0.0950579643605381,0.630133454636241,0.754694642984025,0.319123702491417,0.5020140005738,0.577446569885677,0.854780193092668,0.432979691119226,0.591690661174773,0.41054284179874,0.752182012997331,0.907766340677541,0.926494114733022,0.942603759345232,0.313367092120859,0.275765761567081,0.390746435764404,0.877128747281078,0.650419697776951,0.473054741231049,0.743893802527451,0.782805730791698
"C[Del(T):R1]C",0.554121551286586,0.498016151861013,0.73107283448694,0.748772559865405,0.811485443409887,0.782347955801315,0.806931971338913,0.783318853815547,0.69539403050557,0.719352722124493,0.759539758602783,0.746672334139458,0.741498357549791,0.749431488180948,0.712540973375851,0.733249139273319,0.503889057952392,0.618587333345234,0.799543486125723,0.76466363231249,0.839761149767062,0.37126046169517,0.685667417045353,0.477450177852394,0.806223858640328,0.777553938253305,0.801454382839001,0.77281047057855,0.800998060855366,0.771002820189045,0.744660502249552,0.752383670638729,0.771547231038501,0.804011710210165,0.77456276723988,0.809055422638771,0.788316635339019,0.599627712532614,0.714572746690191,0.757280773726038,0.759564002843578,0.73956931036719,0.746972285010169,0.74236756940467,0.733681542743814,0.761864162346563,0.623880066345998,0.710382981057838,0.761596663131423,0.739318073668589,0.674447927581627,0.75449580898211,0.807826340833299,0.786690573271097,1,0.691154408728312,0.802938959391059,0.771163326893067,0.450358948897212,0.22109275416826,0.5485620993033,0.544043160039372,0.589470619151265,0.620673968110862,0.39405462393488,0.633703906572994,0.613563112557301,0.665201215010642,0.378284238622251,0.615823171905493,0.728275566708513,0.734899322464606,0.750806679267357,0.595810348209259,0.512867487278937,0.60404385696546,0.769714018338384,0.702790106187859,0.673943804154387,0.627349780069677,0.569432443108191
"C[Del(T):R2]C",0.739152766212053,0.706152133083708,0.775838270810221,0.592850580891034,0.49887922346955,0.507113854086848,0.498064893632729,0.514422890637591,0.504492049361725,0.514297613849874,0.515038865099493,0.525624778751096,0.511039928556733,0.493723968077617,0.698456516062638,0.762930517258074,0.530360493338415,0.532937702481072,0.492772392529291,0.488669211394826,0.727499424286864,0.31348659095527,0.564588759474795,0.405141214844506,0.495853954421546,0.512304310018457,0.494715987000906,0.50281543453542,0.490671092029374,0.492941304875886,0.53464603694508,0.523746941339347,0.519959445242834,0.493738321918031,0.493470485371579,0.497549383670117,0.510522887320642,0.447901784433956,0.497101202682144,0.503514497004102,0.53631616669406,0.524809345585544,0.506452545421945,0.528044775735438,0.504623839573091,0.498009283279048,0.473509988247402,0.507873832756618,0.517334941616653,0.5328144884474,0.494052440021658,0.514725433034284,0.497312438000893,0.511846341555173,0.691154408728312,1,0.770082836778198,0.584897967316284,0.581702686644983,0.209539577102555,0.531323477265231,0.445873801652576,0.535830515816243,0.585096238892208,0.362752516681676,0.495999965275529,0.557392600265433,0.57685768452725,0.412225288400179,0.505499818673551,0.511969368338168,0.502300428191476,0.50178455517474,0.736319879559486,0.806229629050422,0.809069208549345,0.635047784201274,0.533469391166433,0.754669789632058,0.601782956840287,0.45958377728508
"C[Del(T):R3]C",0.55576042854167,0.500516579581515,0.794020877651714,0.792279148064679,0.734204547135368,0.760984451491979,0.726650005084298,0.766448291234848,0.744010601351654,0.757867535714118,0.769853062117271,0.758110423375965,0.751417186523792,0.739245821782836,0.70770007210417,0.760698699429441,0.648675559055145,0.714157349223275,0.720637321082569,0.728963015897025,0.762186329267582,0.317462252190843,0.738005198368237,0.573695822979084,0.727385031237882,0.765141967300999,0.723005061527089,0.74548201492383,0.718817329665531,0.738679667385159,0.786625264219337,0.783409190443028,0.780781193386838,0.721369598932515,0.737196073967086,0.726704372899803,0.761789555188461,0.664942017549726,0.739899913661537,0.75029794158315,0.779176851827203,0.772490313403021,0.759496743880243,0.762977440050138,0.748150841783544,0.74504691753123,0.701594834533372,0.754772504592414,0.770860675666043,0.780892077961515,0.729132366576712,0.769872873356785,0.734079319225231,0.770495975277894,0.802938959391059,0.770082836778198,1,0.809710282847014,0.455309203394,0.157390622922584,0.673457447110115,0.651172172399399,0.531793926902706,0.650215996418475,0.515846633707512,0.721689281165948,0.603814565433869,0.699267662563412,0.536316148204312,0.713518880973394,0.7550774667663,0.75215170218985,0.752062991946292,0.596878770786137,0.579751283952353,0.703156855766202,0.809585726140051,0.634657161469655,0.672431409503967,0.752696124915638,0.65771759755857
"C[Del(T):R4]C",0.342786853646381,0.33189546987484,0.699294577329497,0.963457511089028,0.893529507395451,0.92233034736478,0.882089580897936,0.945134954249909,0.857013370937391,0.8938405344592,0.919470533538223,0.982039098647483,0.979851562022189,0.971842847876208,0.541820560773066,0.664236419744228,0.626631278043395,0.834807868839061,0.909524238623283,0.955811172664513,0.725291661922556,0.31001520759426,0.780896066046595,0.68664008323339,0.871971018118995,0.92040844460845,0.909710163600556,0.964260054763381,0.902852357090899,0.960569653002825,0.969253883664177,0.950079137176457,0.944063089912204,0.904283635050796,0.954845449544903,0.883770149718603,0.949116414257974,0.848090447795525,0.958562358375895,0.973839398340588,0.986335305045155,0.921201442550098,0.898781096189045,0.985908826443272,0.980595800238022,0.968358923791825,0.800966850383648,0.901118830212144,0.936518610845693,0.954512156091645,0.839794217378511,0.933165971293209,0.89990173999902,0.932395917093002,0.771163326893067,0.584897967316284,0.809710282847014,1,0.293801431257294,0.0942739271402843,0.659248397747582,0.711294175306729,0.323390036223487,0.471537503482518,0.468665985674022,0.807978330972974,0.453936904980973,0.57559385124392,0.485770516053512,0.826047887485467,0.97436099098819,0.96999051327238,0.97509773760202,0.364137263753607,0.376027198918248,0.51695121329289,0.975312583309448,0.663197892013675,0.486687357080602,0.722985312984188,0.694894498806612
"G[Del(T):R1]A",0.668072084920305,0.599405191263881,0.544023684711784,0.306411585608984,0.220875512366974,0.216220228016977,0.21745243745047,0.221116661153414,0.194606690426927,0.19819694569221,0.21368214178551,0.267676800617974,0.24197067306464,0.23224308904851,0.557071906970376,0.551301143066058,0.288105135365604,0.276625575697959,0.223062205875699,0.234317780693299,0.55086741350547,0.22903948064735,0.301428305960178,0.178422979936622,0.218557612844803,0.217180777413663,0.2265193213238,0.226060035899336,0.228511493904367,0.236562952368471,0.230990865936884,0.222161942945698,0.220745932616078,0.223581499602017,0.231530737945492,0.220370834302676,0.22981483732304,0.18819301456455,0.214809562283767,0.225017071090281,0.242802949932212,0.212963547216051,0.206690353159105,0.257196252253605,0.232364174458317,0.229802594621967,0.173245794347167,0.19590328017281,0.214741556518427,0.231293716315306,0.189772069083022,0.214307327609965,0.227487472351266,0.2218208708866,0.450358948897212,0.581702686644983,0.455309203394,0.293801431257294,1,0.181860349488294,0.249976328062968,0.161458140329917,0.458435050391832,0.339062494372767,0.12532244556612,0.190612654162854,0.452811967305024,0.348250527178646,0.176087644658936,0.218907180831953,0.243518661154288,0.232131006180722,0.228531580370044,0.616962150794935,0.63237523767143,0.602676707453496,0.362883122863593,0.635700801241362,0.541469267021825,0.273367256710125,0.181195616360491
"G[Del(T):R2]A",0.334591147052848,0.621803301280291,0.309382197915699,0.161930352163838,0.0885431633496186,0.0952261998840144,0.0887049823222645,0.0931854041768319,0.10469565301002,0.102931013067496,0.098701599586803,0.0771062733470751,0.0795894491145025,0.0771701027211116,0.25254543137019,0.159276623295272,0.0979098274252324,0.0918330145345962,0.0790435873788849,0.0762366605654951,0.236768920685965,0.915165156105384,0.152682675792824,0.123088471588495,0.0904326694012589,0.0970238761596646,0.0822840391573585,0.0815595925939004,0.0807274185447275,0.0780208209880354,0.0945199797496542,0.0969851200693661,0.0969714511794938,0.0812572014420088,0.0791371473090421,0.0873379841252761,0.0898329227672204,0.082145881281637,0.083097397867117,0.0819044587930546,0.0868393416947825,0.102111552075756,0.0995744368705387,0.0894784640547597,0.080753006604269,0.079987781940625,0.104529759980494,0.101983795704105,0.0972807075947114,0.0978670831849315,0.103163807089796,0.0969735184254651,0.0871103398162986,0.0950579643605381,0.22109275416826,0.209539577102555,0.157390622922584,0.0942739271402843,0.181860349488294,1,0.177489706008243,0.121748242760467,0.255993873622072,0.274855469626571,0.105276153976707,0.111257401345704,0.212974167645549,0.210732331912462,0.0890930972986317,0.091928786173942,0.0805108733755418,0.080483525418148,0.0806382329967432,0.199706297716596,0.0987338941603637,0.131935700514259,0.0923530927056607,0.130081755817021,0.241627960920534,0.136084684836923,0.10837995860835
"G[Del(T):R3]A",0.321739620480045,0.33502334845543,0.615910722794936,0.744675839864511,0.531791135959998,0.614575211447005,0.532327861520816,0.620401669959747,0.760026885235099,0.738778212978726,0.67027892344122,0.561532627887301,0.609273243216971,0.558171518199095,0.427772440222392,0.496241410386921,0.814957718987336,0.838618210045001,0.492788909299774,0.51140144673572,0.484162122855645,0.267034304186138,0.797322746794014,0.858624897054039,0.53607217784081,0.6357226355091,0.505671962571195,0.582124749415127,0.492410686549214,0.541631316098991,0.756327648348665,0.742860871437268,0.69094872390642,0.496292488210098,0.53389840325267,0.524767323904477,0.589838029334691,0.816312211785722,0.710789174209046,0.62020368924026,0.616481907229604,0.716961291057676,0.673172490355978,0.638643945314341,0.628390107675895,0.5748042004124,0.841383969266779,0.757105823772413,0.671066530458317,0.754955126861605,0.785943024026089,0.68758311831638,0.524374642329491,0.630133454636241,0.5485620993033,0.531323477265231,0.673457447110115,0.659248397747582,0.249976328062968,0.177489706008243,1,0.888754258490176,0.364132776227547,0.52671231439586,0.749093622304722,0.848271188029729,0.405516606087088,0.507048120054395,0.809621507262863,0.849362080249184,0.679760378276934,0.669575059857905,0.635361917551216,0.334848637897735,0.355620720216215,0.456710077742136,0.638275782370918,0.407174822613848,0.469213590380399,0.90117385519233,0.785885730994149
"G[Del(T):R4]A",0.215824785405265,0.228950390554364,0.506149670127266,0.733112468728609,0.635458567955998,0.752334828256485,0.632676728805821,0.740955806536112,0.912261381850215,0.887721695403977,0.814046643652218,0.625967456230888,0.665668653708643,0.632900496868826,0.374365896237751,0.427664282925549,0.618933320636475,0.742629644652051,0.577229233949134,0.594819558624595,0.465425095240694,0.22072329214494,0.667796747949896,0.739111295275932,0.642679746896752,0.773835125629651,0.583823877936441,0.646627193147049,0.573897746837347,0.618763578128361,0.812493929179701,0.832024328072124,0.806794497723523,0.576757369487318,0.610117668872217,0.626707227573836,0.708939795488487,0.77937107690094,0.73425181790854,0.674487124248079,0.711940024874139,0.861073171432397,0.831920145763287,0.680621023069174,0.680192929566412,0.639978620901585,0.977564505328278,0.898169403630675,0.806588528701716,0.860037432819098,0.941167630198303,0.826623389721435,0.621568930082218,0.754694642984025,0.544043160039372,0.445873801652576,0.651172172399399,0.711294175306729,0.161458140329917,0.121748242760467,0.888754258490176,1,0.29339993436674,0.541594740699201,0.904947520970794,0.97595029593617,0.338791663911924,0.469856935121452,0.621414428429624,0.785120637367407,0.705958773196301,0.714875974651421,0.689533160082929,0.241528346296441,0.243611917706544,0.341991748429775,0.649063265393177,0.418421078502995,0.4389937051577,0.928731696512069,0.956516422403002
"G[Del(T):R1]C",0.518992189860384,0.454116158676776,0.537473273499028,0.325083611364513,0.305604151359242,0.317461780092648,0.306301060624786,0.310864812104956,0.327897722261657,0.324601757804133,0.320570922857239,0.277939370979823,0.27135923094895,0.265168570412098,0.573324778184802,0.515534935922096,0.325450584163579,0.293867645930202,0.280264284232403,0.267405066874764,0.505127123479011,0.234025102046411,0.366140806838134,0.211131340415748,0.311355023302137,0.320959967518473,0.287599270004575,0.27852428141906,0.283330293604483,0.273442159412405,0.307342943507514,0.310492722601672,0.317625162286538,0.286052520866949,0.275326365428655,0.302072284967462,0.303278769055077,0.222712256414227,0.260532138035594,0.273751101285553,0.295145860894759,0.324766345045779,0.32334737026215,0.277076899219084,0.266521918783611,0.273143036431466,0.30344661167441,0.313680690895798,0.316132037960948,0.313262133400511,0.31873169677111,0.314898360386867,0.304134663693573,0.319123702491417,0.589470619151265,0.535830515816243,0.531793926902706,0.323390036223487,0.458435050391832,0.255993873622072,0.364132776227547,0.29339993436674,1,0.576607929955916,0.280998334335215,0.324657007428688,0.556758953491029,0.509360109952689,0.266188279438369,0.289874925415201,0.270720033241997,0.267171660462611,0.268428648693916,0.572235461858735,0.465766644282804,0.523616912917172,0.344947016585436,0.397661780130042,0.622054901273643,0.398811929931315,0.325447506423459
"G[Del(T):R2]C",0.391740339936876,0.391713950459135,0.547769703274971,0.438146034799339,0.453237674158959,0.506128923017693,0.45352825888788,0.490594950578258,0.577225803211383,0.55799395716975,0.53378749410864,0.403108593302549,0.398355525065025,0.392171903120613,0.550873487371968,0.513907326398131,0.38073892321411,0.390393536760026,0.402573998969804,0.388966194243296,0.504612754455262,0.27575427707202,0.438842639977914,0.299630285381296,0.464189538293905,0.519087578422392,0.404529992908001,0.40251497082406,0.400080127281301,0.393890034534243,0.47981612970396,0.500434155233168,0.5111923098425,0.404604805739579,0.39509308655498,0.447228179110222,0.470666328168955,0.341237356116029,0.388714439780472,0.400609528067638,0.462023703988935,0.545297859982051,0.543855729429454,0.403481338672928,0.394468339049175,0.397006909208611,0.557482097198945,0.54379691137086,0.520828556910264,0.516002448106849,0.569919358590681,0.524332720792848,0.439681076692025,0.5020140005738,0.620673968110862,0.585096238892208,0.650215996418475,0.471537503482518,0.339062494372767,0.274855469626571,0.52671231439586,0.541594740699201,0.576607929955916,1,0.558053570611347,0.578961952179299,0.522628004572641,0.58679682054291,0.367810530918438,0.424731359789885,0.397678246148382,0.4003143081925,0.402230745741013,0.482987677093758,0.388670071373325,0.527071333350129,0.442538927975458,0.424639378287191,0.674158521098648,0.638753816558958,0.592299113336945
"G[Del(T):R3]C",0.159881275439253,0.17020238412523,0.348553602949933,0.451090672803326,0.440634828302632,0.586029766861812,0.442278059652193,0.550621608528873,0.804927731411473,0.753590561210042,0.66638742420855,0.369029104067837,0.394361880798712,0.375691201527758,0.297541105528301,0.292138081640861,0.414653679013923,0.460014901338347,0.354549961714764,0.351925929176841,0.307133555246704,0.133293771171403,0.434718844599034,0.457151432119682,0.464812642495444,0.617146830904697,0.355001668423158,0.381726482332106,0.351848645825283,0.36816454304661,0.576822475695363,0.62261236658985,0.621907999432867,0.350641824137483,0.357911488798858,0.437842865180598,0.514602917896147,0.464864569982793,0.435009526169381,0.396838019422257,0.49510318339978,0.718428272931919,0.708115243179026,0.403723747607392,0.403109372005394,0.373578753778523,0.865015412267828,0.743953889634872,0.637344203366149,0.658108721898948,0.835734901229392,0.666268486000275,0.420189138562643,0.577446569885677,0.39405462393488,0.362752516681676,0.515846633707512,0.468665985674022,0.12532244556612,0.105276153976707,0.749093622304722,0.904947520970794,0.280998334335215,0.558053570611347,1,0.87314193504646,0.274839721288805,0.389349957265934,0.485601573486075,0.544689620255476,0.420792822567726,0.432712743246713,0.415393928547072,0.200117842341976,0.178922362823853,0.240380002160055,0.385401220325899,0.282278857022163,0.413726771745554,0.861367091339284,0.950445020195286
"G[Del(T):R4]C",0.24444877454625,0.248210154193149,0.554608637093514,0.795313579758199,0.746923043925576,0.856332320218019,0.742639332660452,0.846750860808421,0.972118766066395,0.95581765125904,0.904051699555662,0.736797510200015,0.76181663098456,0.741762542499996,0.43525040706139,0.49699177280422,0.595112511771999,0.747814571612031,0.69119909927678,0.712450484621466,0.547496652651175,0.238644727528016,0.690230209610816,0.693154503701702,0.751494161615822,0.873597516612602,0.697293940654622,0.750219026213962,0.687762294188437,0.730322607324372,0.882508760521824,0.902124119750858,0.892864206489477,0.690401080917043,0.72378519267788,0.736460624451496,0.818048459818986,0.780108124874984,0.797571590456589,0.769204575082124,0.818457646234134,0.937182299149097,0.918202328325688,0.772827812326507,0.773061188916863,0.746043253829385,0.993875180034843,0.96163502405671,0.900067424640424,0.927442040272326,0.983699621391206,0.912471418511865,0.734360092779409,0.854780193092668,0.633703906572994,0.495999965275529,0.721689281165948,0.807978330972974,0.190612654162854,0.111257401345704,0.848271188029729,0.97595029593617,0.324657007428688,0.578961952179299,0.87314193504646,1,0.386897974217346,0.529283178839442,0.573726962621647,0.795935343587712,0.782720764595084,0.791375228021278,0.779250831988667,0.278457774735043,0.272233464695357,0.384125959866447,0.742187443687686,0.499058446955748,0.486918020516526,0.929574942328912,0.968025728576504
"A[Del(T):R1]C",0.477483680140731,0.436760751178337,0.590643586925882,0.450316829710465,0.435794979870483,0.427046697337011,0.436951825462794,0.430639287244143,0.407828627073972,0.413796638031057,0.424840515324884,0.420589697350517,0.410189207474711,0.40668652068345,0.652636636105411,0.691060602668628,0.455209809742786,0.459032049967945,0.422537265320451,0.409884204946493,0.658047706408945,0.357823240515471,0.539825957344266,0.351348636251936,0.43840189290049,0.429860381019902,0.429110771978395,0.418872153724242,0.426521684215346,0.41627833694378,0.440900889841288,0.42972545718499,0.43118696122266,0.427567209659439,0.415959284318214,0.434605332668,0.430634757524615,0.346486858441138,0.396814920872555,0.413606990219204,0.427205974592322,0.420945960577246,0.417366624127864,0.418986234412956,0.404181559461645,0.412636842264952,0.371379773491065,0.405743211070134,0.424782062456226,0.428199138640072,0.394208615255921,0.422348820756492,0.437306974298909,0.432979691119226,0.613563112557301,0.557392600265433,0.603814565433869,0.453936904980973,0.452811967305024,0.212974167645549,0.405516606087088,0.338791663911924,0.556758953491029,0.522628004572641,0.274839721288805,0.386897974217346,1,0.749903784881191,0.392209484721534,0.495557320033523,0.424617235900381,0.40873704722962,0.410287426350862,0.52562167829271,0.410394876743441,0.513112952426719,0.47085939634274,0.481814205471622,0.525762013705307,0.432737108806947,0.355380464558865
