"","A[Ins(T):R0]G","A[Ins(T):R1]G","A[Ins(T):R2]G","A[Ins(T):R3]G","A[Ins(T):R4]G","C[Ins(T):R5]G","C[Ins(T):R6]G","C[Ins(T):R7]G","A[Ins(T):R(9,)]C","A[Ins(T):R8]C","A[Ins(T):R5]C","A[Ins(T):R6]C","A[Ins(T):R7]C","G[Ins(T):R(9,)]C","G[Ins(T):R8]C","A[Ins(T):R5]A","A[Ins(T):R6]A","A[Ins(T):R7]A","A[Ins(T):R5]G","A[Ins(T):R6]G","A[Ins(T):R7]G","G[Ins(T):R5]G","G[Ins(T):R6]G","G[Ins(T):R7]G","A[Ins(T):R(9,)]G","A[Ins(T):R8]G","C[Ins(T):R5]A","C[Ins(T):R6]A","C[Ins(T):R7]A","C[Ins(T):R(9,)]C","C[Ins(T):R8]C","G[Ins(T):R5]C","G[Ins(T):R6]C","G[Ins(T):R7]C","C[Ins(T):R(9,)]A","C[Ins(T):R8]A","C[Ins(T):R5]C","C[Ins(T):R6]C","C[Ins(T):R7]C","A[Ins(T):R(9,)]A","A[Ins(T):R8]A","G[Ins(T):R0]G","G[Ins(T):R1]G","G[Ins(T):R2]G","G[Ins(T):R3]G","G[Ins(T):R4]G","A[Ins(T):R0]A","A[Ins(T):R1]A","A[Ins(T):R2]A","A[Ins(T):R3]A","A[Ins(T):R4]A","C[Ins(T):R0]C","C[Ins(T):R1]C","C[Ins(T):R2]C","C[Ins(T):R3]C","C[Ins(T):R4]C","C[Ins(T):R(9,)]G","C[Ins(T):R8]G","G[Ins(T):R(9,)]A","G[Ins(T):R8]A","G[Ins(T):R0]A","G[Ins(T):R1]A","G[Ins(T):R2]A","G[Ins(T):R3]A","G[Ins(T):R4]A","G[Ins(T):R5]A","G[Ins(T):R6]A","G[Ins(T):R7]A","G[Ins(T):R(9,)]G","G[Ins(T):R8]G","C[Ins(T):R0]G","C[Ins(T):R1]G","C[Ins(T):R2]G","C[Ins(T):R3]G","C[Ins(T):R4]G","A[Ins(T):R0]C","A[Ins(T):R1]C","A[Ins(T):R2]C","A[Ins(T):R3]C","A[Ins(T):R4]C","C[Ins(T):R0]A","C[Ins(T):R1]A","C[Ins(T):R2]A","C[Ins(T):R3]A","C[Ins(T):R4]A","G[Ins(T):R0]C","G[Ins(T):R1]C","G[Ins(T):R2]C","G[Ins(T):R3]C","G[Ins(T):R4]C"
"G[Ins(T):R3]G",0.355633383833968,0.794129692558736,0.927666018864245,0.902889057455505,0.516119074748107,0.363677841375073,0.494027667346648,0.43767973607137,0.410461110789065,0.447784611441033,0.383959705112492,0.426192734639058,0.443982616755999,0.445491424744154,0.499860662762616,0.334392535975243,0.372375469730132,0.452197680890503,0.413982865171028,0.475339408346747,0.491302124801836,0.455770789458375,0.515210822671178,0.513598858731425,0.437842989769738,0.499276427471317,0.261486131725316,0.380359411476684,0.415502152391514,0.376973564131649,0.435336163765882,0.323208216920275,0.451042557077177,0.497025043455621,0.418894941536122,0.474050319487983,0.28635361716235,0.448770827983814,0.368150794397357,0.416134675895596,0.481520178044103,0.841491179591436,0.821906770575091,0.94411730252401,1,0.47088883138477,0.510890418433951,0.463003325903894,0.552023163350547,0.569874147337621,0.333528217825086,0.500473270964805,0.56434716319507,0.596239214343708,0.556388922883779,0.237613616512808,0.424989702412805,0.485303963789769,0.475944088618362,0.505188105342421,0.36998393230802,0.426205762690819,0.557960466682279,0.599583365820601,0.286135032060292,0.355349170339839,0.414731756334599,0.480885659111546,0.485978189345262,0.518849591411208,0.691089290799635,0.805083775718474,0.834413590842052,0.86045300085421,0.362695702428948,0.619471193424592,0.380357065808785,0.498991004210597,0.57095825065868,0.173064528380092,0.681400106425705,0.45230305370136,0.607523384064644,0.547071292244735,0.267693487725636,0.507995584949267,0.36735443894841,0.53701671845819,0.611295873765562,0.181086269424279
"G[Ins(T):R4]G",0.311566916626475,0.282439110638193,0.458430183675544,0.493955358400669,0.893074851656909,0.598569783848158,0.852613747207431,0.955827752708441,0.757303195828794,0.878718598799257,0.65671450594954,0.638623912958781,0.884796832460637,0.663436922281245,0.770015858605416,0.743474523242916,0.644492383281825,0.839856327536409,0.705443175961697,0.784017081717867,0.899073361330404,0.691939840089503,0.699697137296616,0.830704688079312,0.807831406312344,0.844402886934165,0.516967047286577,0.838546219561278,0.949205585590819,0.706631545505697,0.790069483195365,0.688363809589413,0.593754135835936,0.767918559816913,0.791164000082602,0.833243415997684,0.570488026217462,0.825644715678209,0.942549051058995,0.810993696713979,0.827091759670455,0.597059336357874,0.300212102927936,0.455932553738834,0.47088883138477,1,0.653148573192681,0.500155044078391,0.698339360778412,0.748968106327765,0.920754590460405,0.488283250393801,0.512498664450065,0.574210404160536,0.536313136343578,0.811935191269067,0.805824069300207,0.814668139023484,0.725884734194435,0.76521456884295,0.181761103642292,0.196896789172797,0.39466521798965,0.466630400514977,0.926751386731456,0.660612646058545,0.631386847237424,0.823839031205007,0.742307789874842,0.752705490411541,0.423611456067593,0.177242642123662,0.540104209280588,0.563148309622801,0.615174270503428,0.414027709658481,0.276382818228332,0.483064699584096,0.61057171692323,0.87553383375058,0.387672001364572,0.668029008940065,0.573228123288165,0.568491709039019,0.554006367671887,0.267376174369431,0.175548250163167,0.37005788029077,0.545685208101992,0.869953759960839
"A[Ins(T):R0]A",0.439760310251453,0.299764694614563,0.489019869202876,0.538989191025159,0.722723807539473,0.599063945947281,0.787493489416004,0.734141778148052,0.754462538930551,0.779592972233687,0.660405491728264,0.710009892913517,0.762204475355992,0.785339930590393,0.833385545259342,0.619066529995183,0.660083902894523,0.782426995784976,0.664738707257661,0.76409015810506,0.79675160882327,0.70002060234507,0.806689678146368,0.821317116579781,0.788012329276731,0.825468962169869,0.523124510495468,0.689290131509107,0.738270891131487,0.700314543881615,0.756295251538677,0.607262872296275,0.741121611287605,0.814655065284504,0.775075860458159,0.809474616804084,0.545972951627942,0.757959919291613,0.661209304077239,0.76746099249154,0.822045713472358,0.676176057603558,0.30171810275327,0.468227609646115,0.510890418433951,0.653148573192681,1,0.613791328624737,0.749277735364129,0.819190723597888,0.613134082647147,0.649844407642083,0.56932878963432,0.679869382155902,0.718587461807215,0.494357406907736,0.770807068062275,0.805352686076935,0.831506689808377,0.841345825575915,0.237329853469517,0.23593351126318,0.364785797526839,0.495783702957661,0.505411645688991,0.645977695141033,0.709449460685885,0.809370418647275,0.835502340151645,0.84260153717102,0.520827008100552,0.147691162928295,0.576398106838344,0.643374630842138,0.570428124292901,0.518679235258607,0.323996449202159,0.56010757031285,0.698557038118137,0.376019706966514,0.489996635343184,0.376888147900223,0.645273516026447,0.671803889119946,0.521166327379625,0.300934748115167,0.187550944124211,0.3824593295099,0.620359334499409,0.369360550010434
"A[Ins(T):R1]A",0.2781479027046,0.582421842303585,0.455494104442988,0.49455460571228,0.530066529169326,0.405124861676873,0.512423560349241,0.506736457616743,0.491286697305416,0.510596206894937,0.435186217367218,0.443916751317195,0.508310548020938,0.477803689798995,0.497113418045706,0.436132177628418,0.42654070969074,0.500715018692923,0.451523533916805,0.491072341521259,0.516308147034385,0.460352423649262,0.473767601388246,0.503751631761734,0.509088313978235,0.516080887342237,0.350081941329463,0.478208112533466,0.505788822676146,0.462281988890282,0.485266647389272,0.421834068271798,0.435864019693884,0.494028523363757,0.50310406694576,0.510546004527545,0.373972675016807,0.502797832931728,0.482748222644399,0.505796241180369,0.512114194617048,0.485487229847011,0.40960558672901,0.426184212627143,0.463003325903894,0.500155044078391,0.613791328624737,1,0.709740591152237,0.667894479439124,0.476113310921166,0.436378851600783,0.651648156203281,0.510316380845521,0.509438222275113,0.408299078171165,0.498706485746603,0.50042052607979,0.50270768053708,0.497194710279224,0.236338362946863,0.422020110320026,0.55285518636611,0.561830490811795,0.447511241913747,0.42844093870694,0.434631232243706,0.500309426391941,0.502490793667633,0.492538003450817,0.404324891114701,0.316623087930496,0.440805278037275,0.486256662039837,0.406064058253451,0.437932147858381,0.664169197640989,0.657600172795691,0.630921864031362,0.360791995742968,0.41103475933696,0.563933043151672,0.519414578591167,0.526316495221422,0.360340565009105,0.257575443446784,0.526908334073611,0.496541222991269,0.51136366218268,0.373350097347105
"A[Ins(T):R2]A",0.3581400223432,0.430030488525592,0.571827403155827,0.592389995430748,0.720421345157997,0.522648168608159,0.742416310419663,0.729521829072432,0.675942192472268,0.726477776204686,0.582375138492956,0.616715534912101,0.718921049573215,0.681797328638789,0.74299902075537,0.568079618086504,0.570433235184722,0.71122630094299,0.606887479816287,0.702157950742009,0.758882800470898,0.632732863551112,0.719281047548461,0.763799785333833,0.721275240934993,0.76411576557433,0.427962963513485,0.642522156456393,0.714121232724016,0.626543585915224,0.68623297438545,0.542595594569816,0.630122032958804,0.730283350603934,0.700269351377984,0.738378579001244,0.466905522290953,0.703968350259458,0.664514170022082,0.701121303161686,0.74388583117574,0.627370770221912,0.36713075857179,0.523987830128961,0.552023163350547,0.698339360778412,0.749277735364129,0.709740591152237,1,0.854468324691439,0.627996649190563,0.515335609235271,0.648182013311243,0.749063394808027,0.697641162870473,0.501824571646029,0.707494052304453,0.738838956025936,0.731764725792609,0.748262317539469,0.221863964520789,0.351096972816905,0.584847109914948,0.639908810346634,0.576797091795622,0.563301453901526,0.606412913316183,0.73326527607765,0.744992603138273,0.757446931220157,0.459132824018992,0.235614327243515,0.656020898789531,0.671541845024398,0.521111724046959,0.480108913639097,0.504919468038094,0.71878490921525,0.794385047573918,0.45792599211919,0.430544611377513,0.611398317174294,0.750207429707881,0.689718466299297,0.447103779305143,0.279437261977053,0.381224113148199,0.528881857185035,0.704641609860157,0.46427826712236
"A[Ins(T):R3]A",0.525218968023973,0.428046456014842,0.577963506144413,0.632690577826172,0.832689523636322,0.682496545047191,0.85872387234836,0.813058056281658,0.788750431343461,0.836326751455251,0.733357804097965,0.763424369036328,0.830485292892779,0.796895566809885,0.855872933094183,0.704361076575649,0.71405488915714,0.831194875248348,0.75060750583333,0.827898900931226,0.854756572780861,0.776211869343365,0.836311563540951,0.859657946147859,0.820685230188184,0.863414031380918,0.588283217036844,0.77145253192036,0.804594804674073,0.744501677074964,0.810357537469472,0.687717072255393,0.774176766449611,0.852035619192675,0.80469063214823,0.849602970945911,0.626691543351019,0.831933074853155,0.754414861184084,0.805080219959233,0.856464999451794,0.675462131009453,0.370259195384329,0.526318361333048,0.569874147337621,0.748968106327765,0.819190723597888,0.667894479439124,0.854468324691439,1,0.726691727481769,0.584270737918815,0.710844503915516,0.775568916441873,0.79508259001083,0.608442238647742,0.811760273031795,0.851135901727472,0.835698340792629,0.855005628759755,0.206375773602751,0.310906711938789,0.523364035524682,0.622492915179746,0.626903368516197,0.710979422780646,0.750824486777242,0.849187277893919,0.842784120870259,0.855442097339505,0.537254710589859,0.21537728411482,0.662400860227614,0.72865237413566,0.67872463038585,0.499089367606362,0.519572434405558,0.715733238725945,0.826181086035898,0.490909981048666,0.443082898359384,0.550845165794152,0.742048996962612,0.794532530352141,0.610586155498427,0.295296686939738,0.365261312744574,0.515548532245503,0.71097037969676,0.486660342767712
"A[Ins(T):R4]A",0.530082746191986,0.227931836729945,0.33698949514277,0.420772677734586,0.938407000074662,0.79187660024508,0.873968009448448,0.942930837458922,0.848106081065089,0.914399259718543,0.81243899540841,0.762152035168683,0.926254550689047,0.739456749185212,0.777092847223074,0.899505159360213,0.793823954999741,0.885644525611921,0.846387567627796,0.840026218524474,0.876686813200763,0.816524749404995,0.70581466030535,0.793824193392785,0.853886987498513,0.83224201666784,0.748574951569228,0.945983191925023,0.954715034777801,0.828063558642137,0.867390788337108,0.867427307563418,0.693524523304828,0.794489579554945,0.85626656826847,0.859971731736688,0.792796518073715,0.900291406178707,0.98153193520993,0.878273539865735,0.846002881715109,0.509945484681865,0.217347832019701,0.300223822442666,0.333528217825086,0.920754590460405,0.613134082647147,0.476113310921166,0.627996649190563,0.726691727481769,1,0.480959525445044,0.556693249452737,0.475621495003205,0.570308759908065,0.958495188975006,0.862973456421624,0.831675447181139,0.75652721421308,0.753047662262814,0.14232732890365,0.1431420039089,0.311654765555396,0.375368164837216,0.94452309683016,0.830477700645147,0.755002516478501,0.840087053208798,0.750735197906212,0.71856125364136,0.462061356099581,0.0868758031922729,0.378359836762145,0.493918495198632,0.816817014875047,0.394424866455397,0.313161926550307,0.428385900130115,0.558061865897075,0.895205445908619,0.328326584522066,0.660583164584126,0.454084754059133,0.648535225066016,0.788420701198958,0.243139068826859,0.145848806072019,0.284159577350083,0.430542074579171,0.869262364553443
"C[Ins(T):R0]C",0.425887587178342,0.402001557789794,0.49174819879542,0.515578000689315,0.554051255827402,0.496672304069629,0.547749974762886,0.521131868574,0.584014968114601,0.553440569348979,0.508409299904037,0.515321143919624,0.541948360312175,0.589859034054698,0.555147781989338,0.500326731385551,0.498954876870152,0.537495572868693,0.528131383138525,0.550120689411712,0.542030115491914,0.542375505105627,0.536665295741993,0.541075411020301,0.597791589782469,0.561540672094534,0.432960366852699,0.517166586787646,0.514524992891027,0.571270415121089,0.557975959034763,0.506508783566244,0.513877083670881,0.546158357020161,0.594956114467091,0.560365062060708,0.464034160930299,0.544346631100221,0.503415883981454,0.588556909728208,0.559497270467793,0.611086242889205,0.392623445222616,0.473099382870483,0.500473270964805,0.488283250393801,0.649844407642083,0.436378851600783,0.515335609235271,0.584270737918815,0.480959525445044,1,0.65400550663697,0.544782885693302,0.616857083905783,0.449646832724085,0.594071867230583,0.557430551176983,0.598295287638604,0.549413033905238,0.306953428945387,0.223292982681428,0.308674868048562,0.393754569289123,0.412677421905709,0.494507704730428,0.50608663231789,0.538183189342106,0.596735960320976,0.551217195759911,0.613493352496356,0.345600509706555,0.486595616849138,0.576377031793943,0.497075727145137,0.575395682145871,0.384532794752919,0.544091932358197,0.565391884144179,0.343959473991244,0.622408212792506,0.446982754704125,0.497595302452766,0.560812994507705,0.443499187392793,0.414486485118252,0.22913803420606,0.328457881938449,0.472640242296148,0.35009248264174
"C[Ins(T):R1]C",0.543986259602891,0.631719386924512,0.567344291690102,0.622089347597484,0.638798965279023,0.615945832322815,0.599955913823446,0.550548312202043,0.625164976571645,0.598334078531134,0.610807533577103,0.60406699061203,0.594543770542333,0.619828257073034,0.584330390800814,0.596843067694848,0.593917050046589,0.592166539616962,0.626596288036416,0.608694007280085,0.568016331553242,0.636565136211995,0.570796839767363,0.557902710468364,0.615497843077628,0.584454167717924,0.559882673720366,0.601259537938223,0.551476293893517,0.622729549443759,0.617748820084121,0.604811173383553,0.588789676508851,0.591535056243705,0.62017763536646,0.601006723798152,0.585661583360514,0.615995992244975,0.551897114974033,0.618460578311212,0.594698518683177,0.601544130097289,0.517617385924103,0.521174168630745,0.56434716319507,0.512498664450065,0.56932878963432,0.651648156203281,0.648182013311243,0.710844503915516,0.556693249452737,0.65400550663697,1,0.612075265482951,0.699785204787622,0.539746259643415,0.61629377632361,0.593781786064392,0.611582941673717,0.567405291967147,0.32149161523113,0.395934794829274,0.547853279418073,0.580564982441842,0.472523390533771,0.603008407684113,0.592765977367906,0.580016557899746,0.599969654169556,0.55949497998416,0.622080677225086,0.444009258304897,0.518573525464877,0.641710136352974,0.631485286230244,0.548889242868713,0.775494472381953,0.735601400461404,0.704514532400315,0.374130221823354,0.530464547253921,0.601588985916313,0.557569749978152,0.709190516344337,0.578090294272475,0.37199239526225,0.607869448388762,0.540467833167025,0.54975985393153,0.37695303967732
"C[Ins(T):R2]C",0.372086288446178,0.367279266554816,0.63411850197553,0.637793134077221,0.644793147500875,0.485118898768195,0.702380527589433,0.636069032352915,0.597994760729709,0.648617316897096,0.545998475582397,0.608806289985281,0.645693352395031,0.653417822745011,0.722137446181854,0.475165862544913,0.521879373263161,0.638317868696957,0.566556677675165,0.675941166723653,0.703283062804896,0.608000717421957,0.738606830365271,0.742932478810858,0.648007837015126,0.72512784626938,0.360193732515633,0.541838798489714,0.591973351310251,0.549603175052728,0.62643359743873,0.463270231475521,0.64643568302178,0.717890364617746,0.612631487286224,0.679267814500576,0.402189738038703,0.651064194219144,0.538957417402619,0.611513252144739,0.692864677406685,0.601726213866006,0.324603074043699,0.579498021355689,0.596239214343708,0.574210404160536,0.679869382155902,0.510316380845521,0.749063394808027,0.775568916441873,0.475621495003205,0.544782885693302,0.612075265482951,1,0.871055426232453,0.34607763832532,0.629207341762563,0.701055234523799,0.693752544128519,0.724845180608627,0.202397020328876,0.246318541473338,0.493677274908946,0.619103311101887,0.398017177424423,0.4930272608156,0.583779864663676,0.683924280355018,0.715117802815835,0.755282656948936,0.430552470496842,0.19968017395941,0.862053992121647,0.818098628902767,0.482520319383348,0.409854121296481,0.436297336105842,0.799024714295208,0.872112684982843,0.2664651524436,0.382661700259622,0.363750917476518,0.931096515561978,0.774232612711089,0.379346360437801,0.248162003944049,0.332441881705049,0.555987647901414,0.813493522765745,0.27475358616332
"C[Ins(T):R3]C",0.648922300357294,0.375036305001821,0.585183078653169,0.648201034761388,0.734110102405066,0.73740534727988,0.766528289718498,0.648255658288572,0.733075280713029,0.722329451752298,0.747841807618176,0.786588531454346,0.723173669744292,0.783824936932005,0.779949527880732,0.669138985592586,0.723702282481259,0.734848204896088,0.752340091060139,0.775785840978862,0.719276691641167,0.784058332195262,0.796563845803057,0.750249454266036,0.735095344663152,0.756958490436403,0.64790233012372,0.694289643974882,0.633091530175269,0.715804472640122,0.749098492092336,0.680148736523416,0.803022060447067,0.795124352805313,0.724966646426933,0.754904051848272,0.676057237443292,0.768370424893098,0.598299961195529,0.719855147493676,0.760067860313096,0.610659771345769,0.326015326546596,0.508598638600347,0.556388922883779,0.536313136343578,0.718587461807215,0.509438222275113,0.697641162870473,0.79508259001083,0.570308759908065,0.616857083905783,0.699785204787622,0.871055426232453,1,0.51391475474179,0.727366569033482,0.762450092863845,0.783647438105627,0.76686346833683,0.19158869212309,0.225535581832547,0.420054777066954,0.553479119032994,0.414984618225381,0.71273413988495,0.764022607288769,0.751320496339553,0.778927446529861,0.774877709076194,0.573507589386148,0.192634415711906,0.729836792834616,0.818142497078906,0.736098540996203,0.478569453253433,0.468945798932831,0.755451580794816,0.833133297103631,0.273035223791217,0.414604724359384,0.368373424314481,0.815956980592804,0.905229003017978,0.668288869732473,0.290259125192651,0.292545048262419,0.485292050487979,0.716506817985143,0.257258376097745
"C[Ins(T):R4]C",0.564912690787702,0.196731199778292,0.245704513807,0.343506510457856,0.871056524349149,0.823506980957293,0.772590633416684,0.839734017383289,0.821098131112083,0.835516268507311,0.80851574617761,0.734451477108043,0.852286806677165,0.696700159751389,0.66136305341365,0.910325881691548,0.794227722806937,0.802821843602312,0.833277095201801,0.765124344067835,0.753602759171787,0.789085302918998,0.583892910587857,0.651696998742431,0.796797888338871,0.71413231833435,0.82439369495081,0.924474901998613,0.861629490604513,0.826503895603112,0.813878227011421,0.89712383031043,0.643045898645373,0.692313811544116,0.811068017295887,0.765944267826257,0.856449933899284,0.843558946819382,0.926988804983858,0.836078546212509,0.743726184020771,0.415565856535404,0.18393147352882,0.198597569674881,0.237613616512808,0.811935191269067,0.494357406907736,0.408299078171165,0.501824571646029,0.608442238647742,0.958495188975006,0.449646832724085,0.539746259643415,0.34607763832532,0.51391475474179,1,0.809983430881758,0.728644784700307,0.678188077742866,0.625297739271793,0.127079296321948,0.109685726702349,0.244414832452442,0.283742375670451,0.897719046927017,0.844888962515382,0.726538414694132,0.731411507589797,0.657312075951335,0.578805823548102,0.457190469699785,0.077291624733776,0.244412099095328,0.403192426059999,0.860363249684133,0.369018958067917,0.307281780764777,0.343389041655009,0.443719059373428,0.880643373247411,0.290340274222655,0.640640667742065,0.319531196746809,0.625857063375712,0.856748751934673,0.22652917908348,0.124274198143965,0.212630738877858,0.305786445530233,0.84803259398546
"C[Ins(T):R(9,)]G",0.602997443313944,0.242693304817465,0.422578018020578,0.494682361360912,0.901457420350083,0.82934440490543,0.923814993160404,0.909386723688437,0.984478079390156,0.955082858086642,0.874493717811098,0.878844027706436,0.940328211885615,0.961689703087571,0.9199869930965,0.890570410636079,0.871778918087915,0.926551543635312,0.893911859553152,0.930630575392631,0.91849305361471,0.896388877382325,0.870491940484885,0.894203302223852,0.995809443852521,0.939333916671825,0.763685818339717,0.912017141248076,0.901890065992273,0.969279622447717,0.958005881540612,0.876670334872107,0.857020572902598,0.911437108732409,0.994536186758017,0.95053806259388,0.804900715315475,0.934981145742926,0.89940367440107,0.993552273771992,0.944405059416481,0.640367049924889,0.25523801629122,0.381093938317957,0.424989702412805,0.805824069300207,0.770807068062275,0.498706485746603,0.707494052304453,0.811760273031795,0.862973456421624,0.594071867230583,0.61629377632361,0.629207341762563,0.727366569033482,0.809983430881758,1,0.948740105652969,0.968219918701009,0.906888726643023,0.170288259236675,0.15904435864186,0.322923984881877,0.445188126926404,0.749336054867669,0.86616199206685,0.867128130057786,0.913197592831817,0.964219677036409,0.895858294991705,0.587476643544228,0.0924637867219702,0.505682734498949,0.617225917912567,0.82126028472615,0.496749679573041,0.332000037404486,0.505489370779715,0.645476880354353,0.658270254658342,0.399454858952883,0.523497123999761,0.583752203765749,0.741424886584924,0.762229347602322,0.292157352516763,0.14418070480841,0.335160124338673,0.543617171033811,0.632057268537807
"C[Ins(T):R8]G",0.588039425958565,0.264855387411671,0.481181861828661,0.560896685261447,0.919789460883037,0.823010820689087,0.976901879335763,0.93075568977083,0.937670664997518,0.977547056908704,0.892580507311716,0.920543405145294,0.965702647865867,0.933708514966697,0.988177981824696,0.873036137890851,0.888869926162515,0.974316952497408,0.906912097923365,0.977917457669307,0.97474843620598,0.921485627036046,0.96241989609469,0.977253222261527,0.947708082210698,0.99198138586877,0.734409327893535,0.90898522786363,0.921722507975815,0.905626487673758,0.976072701577683,0.85007955401755,0.919397888781234,0.982561824889496,0.940501803739514,0.992593233343063,0.771224428716897,0.95705238100292,0.881943555307,0.942676438180229,0.993114309702964,0.648041669556069,0.260031080359553,0.440623706243596,0.485303963789769,0.814668139023484,0.805352686076935,0.50042052607979,0.738838956025936,0.851135901727472,0.831675447181139,0.557430551176983,0.593781786064392,0.701055234523799,0.762450092863845,0.728644784700307,0.948740105652969,1,0.958794124297807,0.981112226163164,0.15732852848002,0.161176475549322,0.337712460632679,0.480481159559549,0.694005264732114,0.863891740701535,0.913836929538352,0.983653398469506,0.960254640529082,0.972961977998961,0.56242925738519,0.0941027760020608,0.586776605425751,0.682389792466937,0.790386878435307,0.467703170586923,0.314050549232896,0.542114940068208,0.722329032652119,0.574813070186602,0.387810528192139,0.465630530605154,0.650444782064174,0.758720614134844,0.723901980674969,0.278661978923301,0.144357635597983,0.369716468022225,0.612415474119962,0.546411252964921
"G[Ins(T):R(9,)]A",0.609414363364086,0.259215229464822,0.468977168416049,0.540762807147609,0.853110653544594,0.805931709506656,0.919849864524438,0.85494431696491,0.961987523401472,0.92912956186403,0.861173165609386,0.897250638585922,0.90800604871623,0.984793227415874,0.958876377663819,0.831768006986132,0.864247683348923,0.919638352031978,0.870224818029204,0.933387121168429,0.909318639173035,0.89436489191612,0.930718292891802,0.923064316800527,0.971392864596893,0.951688731010657,0.728752939540596,0.855695299986668,0.847568724801834,0.939425885275959,0.945497050561028,0.824397873574822,0.907060113377766,0.944882545511626,0.969531948118733,0.954001962155051,0.761329183847676,0.913501530325508,0.809451470643323,0.960418462124641,0.955715919579167,0.674854452484866,0.267992174807968,0.427441837254168,0.475944088618362,0.725884734194435,0.831506689808377,0.50270768053708,0.731764725792609,0.835698340792629,0.75652721421308,0.598295287638604,0.611582941673717,0.693752544128519,0.783647438105627,0.678188077742866,0.968219918701009,0.958794124297807,1,0.955016567375651,0.172449568564877,0.173496766942374,0.328194288549422,0.478879050243423,0.61226769722609,0.84237588144755,0.889893271457765,0.930027880271289,0.992087429328353,0.950201815905354,0.601499324803167,0.0978749482043857,0.568201215143313,0.673147892459001,0.777669024472847,0.509555235182288,0.328630262518751,0.538948414480216,0.697414860187583,0.48845451565366,0.41475842748373,0.421878406533015,0.640258476047562,0.7673519132633,0.713928616809666,0.297347530783284,0.148450152642084,0.361749707851247,0.598278949307789,0.462071523411839
"G[Ins(T):R8]A",0.551752675280519,0.263399888926129,0.494532707844568,0.569646616780672,0.8679305488569,0.765878391223578,0.952658446872452,0.885878237614746,0.895162316987146,0.941125605469483,0.843451108497042,0.892414141670427,0.924596701795849,0.91724248963347,0.994358384811552,0.802199247630734,0.845576064792268,0.950421217054378,0.852089181734735,0.950970788420456,0.955976331374757,0.883159163896039,0.981162053307925,0.984946259666757,0.909752515300093,0.981960184401787,0.671448759269167,0.847874691116243,0.880513230989014,0.853329164987935,0.937644071492798,0.78078487863682,0.917519859059209,0.983230561072209,0.90199294279525,0.973234414216909,0.702735106299889,0.917044872882483,0.811379172236533,0.89917938605905,0.982055979068405,0.662241578464242,0.257083280974485,0.460936372974647,0.505188105342421,0.76521456884295,0.841345825575915,0.497194710279224,0.748262317539469,0.855005628759755,0.753047662262814,0.549413033905238,0.567405291967147,0.724845180608627,0.76686346833683,0.625297739271793,0.906888726643023,0.981112226163164,0.955016567375651,1,0.155152335290059,0.164607614260638,0.33340049964198,0.491454876743262,0.60933525413489,0.814535320485834,0.893302272356752,0.978168383057876,0.956156317753375,0.992005939910203,0.545401194439116,0.0895719530458076,0.611093834551735,0.693334999920203,0.722800416620411,0.460973855714797,0.298075786353743,0.548894354466472,0.736966155015609,0.469509164733604,0.393070804156103,0.397201560164642,0.672652601019058,0.744257576732121,0.65736596235811,0.270317985084725,0.142104245146012,0.375333335432905,0.634412795455833,0.444432735556655
"G[Ins(T):R0]A",0.165242361530485,0.338372590937463,0.353124244611948,0.341127845566344,0.188659001902391,0.134255965750825,0.160356367261438,0.15574165531299,0.168244258943445,0.158971054835379,0.136336141316705,0.139985388608722,0.158839332864487,0.168335363226414,0.154514157855529,0.133038355465182,0.131888026088314,0.151500774083022,0.148594185852757,0.155346120887333,0.160349219464135,0.158425870549335,0.148002318016313,0.153083142196292,0.176006608376023,0.161690081708157,0.111871430700701,0.146914235353397,0.151337795052094,0.159527877950759,0.152575155989539,0.135168118680077,0.138127469985615,0.152138417766523,0.173914564404453,0.158431812630516,0.120527611647052,0.159838080437585,0.148671899857984,0.171999965400114,0.158461037434383,0.377071147647542,0.399320526718999,0.389068555037412,0.36998393230802,0.181761103642292,0.237329853469517,0.236338362946863,0.221863964520789,0.206375773602751,0.14232732890365,0.306953428945387,0.32149161523113,0.202397020328876,0.19158869212309,0.127079296321948,0.170288259236675,0.15732852848002,0.172449568564877,0.155152335290059,1,0.289873315076146,0.300041765034804,0.248001203300129,0.13813237701556,0.135666885880515,0.135067280012456,0.150676831721107,0.171316497193388,0.154178863679125,0.344014739647311,0.357136250116812,0.279515706353598,0.305997945833205,0.14126117527784,0.386139864528523,0.197763704431978,0.189505885475836,0.173172904112166,0.107249796002686,0.445124833269104,0.256880025568255,0.196351822104051,0.193673177862783,0.114354308527121,0.436663742632826,0.203635107961253,0.266119408687502,0.227808439148335,0.116366551535948
